dataset,folder,exercise,set_id,borg,kg,n_reps,set_index_numeric,total_rep_sec,total_concentric_sec,total_eccentric_sec,mean_ce_ratio,mean_ce_time_balance_abs,concentric_sec_mean,concentric_sec_first2,concentric_sec_last2,concentric_sec_slope,concentric_sec_cv,concentric_sec_last2_vs_first2,concentric_pca_movement_rate_mean,concentric_pca_movement_rate_first2,concentric_pca_movement_rate_last2,concentric_pca_movement_rate_slope,concentric_pca_movement_rate_cv,concentric_pca_movement_rate_last2_vs_first2,concentric_pca_range_mean,concentric_pca_range_first2,concentric_pca_range_last2,concentric_pca_range_slope,concentric_pca_range_cv,concentric_pca_range_last2_vs_first2,concentric_gyro_diff_rms_mean,concentric_gyro_diff_rms_first2,concentric_gyro_diff_rms_last2,concentric_gyro_diff_rms_slope,concentric_gyro_diff_rms_cv,concentric_gyro_diff_rms_last2_vs_first2,concentric_gyro_peak_abs_mean,concentric_gyro_peak_abs_first2,concentric_gyro_peak_abs_last2,concentric_gyro_peak_abs_slope,concentric_gyro_peak_abs_cv,concentric_gyro_peak_abs_last2_vs_first2,concentric_acc_diff_rms_mean,concentric_acc_diff_rms_first2,concentric_acc_diff_rms_last2,concentric_acc_diff_rms_slope,concentric_acc_diff_rms_cv,concentric_acc_diff_rms_last2_vs_first2,eccentric_sec_mean,eccentric_sec_first2,eccentric_sec_last2,eccentric_sec_slope,eccentric_sec_cv,eccentric_sec_last2_vs_first2,eccentric_pca_movement_rate_mean,eccentric_pca_movement_rate_first2,eccentric_pca_movement_rate_last2,eccentric_pca_movement_rate_slope,eccentric_pca_movement_rate_cv,eccentric_pca_movement_rate_last2_vs_first2,eccentric_pca_range_mean,eccentric_pca_range_first2,eccentric_pca_range_last2,eccentric_pca_range_slope,eccentric_pca_range_cv,eccentric_pca_range_last2_vs_first2,eccentric_gyro_diff_rms_mean,eccentric_gyro_diff_rms_first2,eccentric_gyro_diff_rms_last2,eccentric_gyro_diff_rms_slope,eccentric_gyro_diff_rms_cv,eccentric_gyro_diff_rms_last2_vs_first2,eccentric_gyro_peak_abs_mean,eccentric_gyro_peak_abs_first2,eccentric_gyro_peak_abs_last2,eccentric_gyro_peak_abs_slope,eccentric_gyro_peak_abs_cv,eccentric_gyro_peak_abs_last2_vs_first2,eccentric_acc_diff_rms_mean,eccentric_acc_diff_rms_first2,eccentric_acc_diff_rms_last2,eccentric_acc_diff_rms_slope,eccentric_acc_diff_rms_cv,eccentric_acc_diff_rms_last2_vs_first2,ce_ratio_slope,ce_ratio_last_minus_first,ce_time_balance_slope,phase_vector_similarity_slope,phase_vector_similarity_last_minus_first,phase_vector_similarity_mean,phase_vector_similarity_min,concentric_wave_sim_to_first2_mean,concentric_wave_sim_to_first2_min,concentric_wave_sim_to_first2_slope,concentric_wave_sim_to_first2_last_minus_first,eccentric_wave_sim_to_first2_mean,eccentric_wave_sim_to_first2_min,eccentric_wave_sim_to_first2_slope,eccentric_wave_sim_to_first2_last_minus_first,kg_x_total_rep_sec,kg_x_n_reps,cumulative_active_time_sec,vo2_slope_lag45,vo2_mean_delta_subject_min_lag10
imu_only_7subject_sets,yoru0511workout,db_weighted_crunch,1,7.0,8.0,12,1.0,30.343205,13.22064,17.122565,0.4469994703348204,0.2726677259970258,1.10172,1.083358,0.633489,-0.1998633076923077,0.311841899638856,-0.4152542372881356,1.1200872261116437,0.9463340368823074,1.3976339507567808,0.161242020054567,0.274780488642889,0.476892826724566,1.3420664695626658,0.994807582234846,1.805302841114687,0.2776324837854644,0.285140725385229,0.8147256548437782,0.026330515770137,0.0287368997907138,0.0288607826734036,-0.0018671966050691,0.2399254101927529,0.0043109341505882,0.6319452488404658,0.4671622195539328,0.8785376864514953,0.0983105042610127,0.3149864559892422,0.8805837665776184,0.0295805709022995,0.0306103272753806,0.0328288066905889,0.0012116844823034,0.1432443091082608,0.07247486755859,1.4268804166666669,0.7849755,1.4276455,0.2191080961538461,0.3122738671792898,0.8187134502923974,0.8267113608501212,0.9216965114015412,1.0714368298761172,0.0578679477834493,0.2238710354531667,0.1624616309406221,1.2729508870176438,1.4906877028517571,1.4987393018168371,-0.0370294238210368,0.1700825406812192,0.0054012647650321,0.023275388537151,0.0246360929705167,0.0297581167994859,0.0014814628926893,0.2276173966776705,0.2079073104286062,0.6489371186313313,0.6032861487183838,0.764173250529918,0.0582680438171279,0.1633644354152615,0.2666845611378969,0.0355679531772365,0.0379199452140893,0.0428388974620385,0.000933873278023,0.1391834926276256,0.1297193922664603,-0.1833099719938417,-1.0,-0.0564569790892396,-0.2609226194166,-1.2381716621775705,-0.1264629956317574,-0.6359590437980704,0.8312960847327009,0.0,-0.1958940586946174,-0.9461387679398782,0.7867696698492902,0.0,0.1397786565485591,0.928214570696437,242.74564,96.0,62.807221,,
imu_only_7subject_sets,yoru0511workout,db_weighted_crunch,2,7.0,8.0,12,2.0,27.974507,10.824399,17.150108,0.4006991836307909,0.3652682994050849,0.90203325,0.9181,0.5554505,-0.1654345576923077,0.3301259098061613,-0.395,1.582883583564186,1.4779023353790306,1.8380692192591792,0.2227624161089827,0.2058607830201653,0.2437014106130215,1.5591803703279512,1.3011034148398348,1.944536662118495,0.3261564039102562,0.2487907900303144,0.4945289051891901,0.0329529422491615,0.0281573251694412,0.0380917398202707,0.0066617785252199,0.2371180991466684,0.3528181242730825,0.7414231276900655,0.6165205680601089,0.9693311685271072,0.1479716141218989,0.3380796597335513,0.5722608761896171,0.0411325084737566,0.0386409774128571,0.0454474297159154,0.0044193264474746,0.1607973486606576,0.1761459662455018,1.4291756666666666,0.7207085,1.441417,0.2962638076923077,0.314724172478949,1.0,0.9810505897726312,0.97535406214876,1.2731261188940823,0.1802426057330339,0.1782625194587054,0.3052963721597814,1.520577817540915,1.5255951011224145,1.8249437324237263,0.2234056989643425,0.1609609143777147,0.1962176144122869,0.025033297466478,0.0241854774844444,0.0315400353047054,0.0025312811434662,0.153524466758622,0.3040898334544468,0.6741929492229715,0.6424288623545931,0.8523068630885791,0.110881412768403,0.1477679581845948,0.3266945385435413,0.0382257943141237,0.0448175290986556,0.0362178915932552,-0.0020424747739986,0.1559720763247245,-0.1918811161246809,-0.2028154556045875,-1.0,-0.0174460118677481,-0.289852787564822,-1.168781901285525,-0.0957386768648028,-0.5672937489405792,0.8288089754399212,0.0,-0.2346435402157498,-0.9752671542314504,0.8510862973615017,0.0,0.180911727003861,0.9457426662998594,223.796056,96.0,90.781728,,
imu_only_7subject_sets,yoru0511workout,one_arm_db_row,0,5.0,10.5,12,0.0,28.883425999999993,11.393621,17.489805,0.4141864538951876,0.3442956055983596,0.9494684166666666,0.8997379999999999,0.477412,-0.2653662115384615,0.3977388901578814,-0.4693877551020408,0.9618408273666792,1.3331988130830612,0.9441001549545306,-0.102336245451515,0.3785952445859254,-0.291853438744615,0.9492558798118474,1.0769545316376492,0.916731197320484,-0.0681696310395123,0.2788265676329965,-0.1487744650403436,0.0168781159948648,0.0190956978738762,0.0153644218711622,-0.0020875260476985,0.3081451060872428,-0.1953987765913764,0.6001139813812997,0.5827527029501314,0.5698022873759189,-0.0127784220063409,0.0826462105467374,-0.022222832272853,0.031379249747572,0.0349011670774518,0.0356565311312079,0.0003623567349783,0.1567755592438128,0.0216429454086675,1.45748375,0.6656225,1.5469985,0.3801287115384616,0.3219602780626433,1.3241379310344827,0.3710676394519162,0.4565493143936751,0.3317184483879851,-0.0245625851368717,0.2580232633065907,-0.2734225242928528,0.5809613544907214,0.6617186022268985,0.4967254066259098,-0.0228858834634046,0.2343027551402868,-0.2493404221155833,0.012378981805766,0.0115321017031308,0.0111202528397526,-0.0001665295123658,0.1240960897426958,-0.0357132527947079,0.6205027275308024,0.6121920992590167,0.6341930039900772,-0.0026740116619659,0.0435187999278926,0.0359379102698154,0.0320605133217759,0.0346764346752432,0.026848381419853,-0.0042213188544418,0.114751313898241,-0.2257456202952428,-0.2499359673661967,-1.0,0.0698698038992377,-0.34790696286074,-1.214852963393951,-0.1308576246830181,-0.669623261975188,0.355134959812244,-0.4332229013275888,-0.025457253405528,-0.9413048298415012,0.4527261730490243,0.0,-0.0857418712492399,0.1673457013174603,303.2759729999999,126.0,28.883425999999993,,
imu_only_7subject_sets,yoru0511workout,one_arm_db_row,2,7.0,10.5,12,2.0,27.717439,10.962114,16.755325,0.4146422591366629,0.3373821483933407,0.9135095,0.8584235,0.5646315,-0.1345369615384615,0.3153841866233809,-0.3422459893048128,0.76338638382327,1.395581620506762,0.9574982568772302,-0.2426140261483087,0.5862311981682854,-0.313907375385508,0.7331384005113022,1.1775020986329674,0.9762682886510764,-0.1346286847476765,0.4894116024615011,-0.1708988970936996,0.0181912799214268,0.0300674534641603,0.0209130296451063,-0.0052763565424076,0.5003724760179087,-0.3044628914106685,0.6437760885244559,0.6756279759675115,0.608770133601436,-0.0261843234921245,0.041836888796281,-0.0989565925986618,0.039808401756906,0.0553328386175323,0.0421697745612597,-0.0081534832078164,0.25992976498653,-0.2378888266921821,1.3962770833333331,0.6839845,1.46896,0.3532919423076923,0.3097218771873919,1.1476510067114094,0.3988712247048374,0.5973585510090722,0.4539238544958748,-0.0919489212893872,0.3339009587827725,-0.2401149130131377,0.6015590415429681,0.8488674052287314,0.673656111543076,-0.1190424548435916,0.3139651323127892,-0.2064059623522048,0.0132063118338765,0.0169602473664005,0.0143707853658341,-0.0012553747412555,0.2235790859180703,-0.1526783156297776,0.6252015996927084,0.6278964963292122,0.59262430570838,-0.0132758038716387,0.0342900728241906,-0.0561751671287216,0.0325824294047132,0.0353695433445363,0.0354852078614649,-0.0011648388478063,0.1430299780437095,0.0032701727529225,-0.2120498243273893,-1.0,0.0010227255778555,-0.3299860854663076,-1.0241764558607345,-0.1798464595496859,-0.8120185749215243,0.5306349228513688,0.0,-0.2395818909175567,-0.9850711417901524,0.4114563897964278,-0.3721718414946482,0.1645625706286964,0.2652693569278525,291.03310949999997,126.0,56.60086499999999,,
imu_only_7subject_sets,yoru0511workout,one_arm_db_row,3,8.0,10.5,12,3.0,28.598815,11.549698,17.049117,0.4260675615112554,0.3145315436441558,0.9624748333333334,1.0328625,0.6105365,-0.1786763846153846,0.3240163443092936,-0.4088888888888888,0.6200134285837909,0.7025238477112286,0.5061551835815385,-0.1139827707145942,0.315550328673765,-0.2795188587112662,0.633461218634348,0.7234366299459736,0.5383624919790384,-0.0981231839852349,0.255172944888579,-0.2558263299174615,0.0187467586663849,0.0225970018036522,0.0148164680439098,-0.0032864648033485,0.3133674468079129,-0.3443170836267721,0.6122779435412177,0.6154205912043706,0.5949323019901209,0.0026201127555344,0.0609977706756305,-0.0332915237271381,0.0400021784893328,0.0464519427017659,0.0375837655431643,-0.0040347092157586,0.1402378135716175,-0.1909107917302339,1.42075975,0.5921745,1.735209,0.5570395192307693,0.3341683155633796,1.9302325581395348,0.3808546675612481,0.3568703592232281,0.3078528468825324,-0.0604699837796471,0.3973994650064122,-0.1373538347297551,0.5762356771291525,0.4677524006207936,0.52522980433567,-0.0063328219174553,0.3446760148363425,0.122879975898773,0.0126586064434216,0.0113523500498788,0.0115706117733943,-0.0006254416677899,0.3299242373232413,0.0192261269742886,0.6246891118890084,0.6398642908185881,0.6462812269535623,0.0110215744466784,0.0449563107436364,0.0100285892290767,0.0325192684188882,0.0292615785250003,0.0302681509751819,0.0009183630562741,0.1473374705565935,0.0343991165521557,-0.2302317861102019,-1.0,0.0373866491434806,-0.6062253151962714,-1.4805236314878707,-0.0350196430590071,-0.7178247221346628,0.4725767659112694,-0.2121098731184334,-0.3354279184697045,-0.8554327621710365,0.6165288866765904,0.0,0.0591732137887701,0.5553518429025456,300.2875575,126.0,85.19967999999999,,
imu_only_7subject_sets,yushuan0513workout,db_bench_press,0,9.0,3.0,12,0.0,46.204704,24.447808,21.756896,0.527548016692772,0.0782294494736352,2.037317333333333,2.0893599999999997,1.823024,-0.2101723076923076,0.1700081134550453,-0.1274725274725273,0.7581425337569819,0.7268267252087395,0.7877632876472692,0.1251475370220885,0.2456553624058442,0.0838391879729369,1.500871349292358,1.411494738122017,1.4360335575711498,0.1104933706026739,0.1743418103568586,0.0173849882584624,0.0231914519039496,0.0214244506045233,0.0232509847425165,0.0017872555680935,0.1646265501429477,0.0852546546798094,0.5594675229848803,0.4900665059769772,0.5483698031706943,0.0476023424391867,0.2955276567141647,0.1189701734002119,0.0119453876378844,0.0148502696309554,0.0101381977337407,-0.002024599674055,0.2171688122190702,-0.3173054775646885,1.8130746666666664,1.685264,1.703632,0.039032,0.1259153565416387,0.010899182561308,0.7128795900964463,0.6836512508736292,0.8859309697290596,0.1285934055924754,0.2361976424140699,0.2958814433484027,1.2732615847399862,1.15315412172129,1.477702449814719,0.2410196580402835,0.2105636685008259,0.2814440168751968,0.0198972120472259,0.0212065083719175,0.0193584630003358,-0.0015336333252488,0.1885501499405704,-0.0871451980293468,0.5115005857701537,0.5970380141006626,0.4347443559467416,-0.0783281541141989,0.211005261456563,-0.2718313647052928,0.0106712923547815,0.0131167402763762,0.0099410302776899,-0.0016604387299756,0.1317704339450397,-0.2421112206060683,-0.0293515898586427,0.0570493725440486,-0.0230998390778615,-0.51531931036786,0.1274604895787448,-0.0274241493971185,-0.8782263336052443,0.5074546411537368,0.0808940393907265,-0.036570808518721,-0.1453451876943498,0.6788896033913469,0.4948397311853538,-0.1011696625502811,-0.0407350310190817,138.614112,36.0,46.204704,,
imu_only_7subject_sets,yushuan0513workout,db_bench_press,1,10.0,3.0,12,1.0,40.969824,23.584512,17.376127999999998,0.5732783998418993,0.1467790219060207,1.965376,1.53832,2.3465119999999997,0.32144,0.1699783082209931,0.5253731343283581,0.7326612732901202,0.8339519948604641,0.6401131259692774,-0.0520400465277231,0.294878165579257,-0.2324340850382157,1.4139317017688482,1.2502929204098687,1.489039902270086,0.1248215252409549,0.2717048790286083,0.1909528383012451,0.0241340410516146,0.0267305825930545,0.0204765014189077,-0.0031025766107931,0.1699605236003189,-0.2339672602486343,0.5828527554555554,0.5569501641908117,0.5293032528675436,-0.028715944431505,0.3032365527856173,-0.0496398297385116,0.013124186070853,0.0164560896048185,0.0118320708862787,-0.0005665967832317,0.1964702638988123,-0.2809913429971746,1.4480106666666666,1.267392,1.322496,0.0671138461538461,0.1120407670379374,0.0434782608695649,1.1467913171457311,0.9928102054480572,1.5172305048365031,0.3690666282812956,0.3274798012074057,0.5282180788540285,1.6478815759946244,1.2456115488323225,1.9332754271182024,0.5607101336652017,0.307031823946758,0.5520692859106187,0.0235093039783978,0.0249676421517447,0.0268807308413416,0.0029592050815022,0.215883559198943,0.0766227214396055,0.5121648827683326,0.6689682080054073,0.5917464593249785,-0.0017024908509126,0.2855132214698013,-0.1154341084618548,0.0120250851914194,0.011607664563704,0.0134766530216967,0.0010768282196473,0.0847598215282637,0.1610133070037946,0.0294319447892703,0.0947937625754526,0.0591202998349511,-0.5739339165569081,-0.7431670679610731,-0.0341767948764864,-0.7291748239687231,0.4341716265245272,-0.1854608267363019,-0.1272080954660523,-0.1067848348217765,0.6284235617678825,0.3767284613674912,-0.0869693310341771,-0.1038799011695847,122.909472,36.0,87.17452800000001,,
imu_only_7subject_sets,yushuan0513workout,db_bench_press,3,10.0,3.0,8,3.0,29.949024,16.246496,13.702528,0.583208747333998,0.2079295076778129,2.030812,1.671488,1.868944,0.0792119999999999,0.226933937741,0.1181318681318681,0.9864203943648968,0.6727057690943545,1.6110418508280693,0.5299348040152608,0.5960518569898287,1.3948684920555552,1.8412352621404329,1.1275987243997516,2.4221666354586877,0.6901376421596401,0.3305484026160902,1.148075004916369,0.0256421757219813,0.0173207031947755,0.0397374465975847,0.0130334467366875,0.506937641913574,1.2942167041792327,0.6483934072246855,0.3839302848429977,1.1838328540640894,0.4575161991380088,0.7644542436165787,2.0834578588875825,0.0174633166129206,0.0125951793581746,0.0284125177103702,0.0093053115269552,0.5135035484294245,1.2558247804490152,1.712816,1.625568,1.4924,-0.1576586666666667,0.4492276912874036,-0.0819209039548022,0.94021314578902,1.163211509226191,0.6613859643877043,-0.2651102408234707,0.2504002925592554,-0.431413840783194,1.7829975251844432,1.8995469093912456,1.6956234429937047,-0.0670386736832119,0.2078930426801558,-0.1073537407206715,0.0258226364797812,0.0246200121033359,0.0273059047350153,0.0031771833916004,0.194696391207731,0.1090938794183407,0.6909876733396043,0.5159128517247715,1.1512228961120836,0.4327791686616749,0.7365145743403442,1.23142899476797,0.0148311740051582,0.0131893422256719,0.0167635706095108,0.002874650148162,0.2134555606904693,0.2709936797971553,0.1370249419151375,0.540453074433657,0.2623304233126558,-0.6188949215494605,-1.302186031784211,0.0710021180577879,-0.4413772810059121,0.3187898344580858,0.0385335144875267,-0.1805617282850273,-0.1186011170703419,0.3283703805671765,-0.3148490883638977,-0.5638761594398797,-0.912556093442586,89.847072,24.0,117.123552,,
imu_only_7subject_sets,yushuan0513workout,db_biceps_curl,0,7.0,2.5,12,0.0,30.959264,15.006656,15.943424,0.4855852180191786,0.0791521023930592,1.2505546666666667,1.4602559999999998,1.0974879999999998,-0.1211581538461538,0.1080097673985816,-0.2484276729559749,3.1066064231896244,3.1283241206748844,3.2828354132535185,0.0239409321915571,0.1975213592977791,0.0493910754187774,3.866403232020672,4.443482870908722,3.602746164932858,-0.3047262646221477,0.2078654932538515,-0.1892066944783628,0.0619849633240031,0.0575458716230615,0.0614623789694636,-0.0001548737099284,0.1322668479676638,0.0680588760920344,3.6977260815203943,3.2787924362965426,4.100952747692945,0.3344487341064271,0.0874255772740618,0.2507509479084464,0.032564694891609,0.0330243849853855,0.0307089518407186,-0.001454939786207,0.1038711662566842,-0.0701128316452088,1.3286186666666666,1.203104,1.3776,0.1448246153846154,0.1318608656942349,0.1450381679389312,3.959538398732827,5.11861249914724,3.844383772683036,-0.6663073284288975,0.1937717365739172,-0.2489402600170436,5.163851020116109,6.093201821376175,5.2306652991437765,-0.3013043704899459,0.124041370165762,-0.1415571890637935,0.0822062477789026,0.1000226212034347,0.0655950299598081,-0.0153184118220809,0.1615532309662924,-0.3441980506950001,4.290680607327672,5.160375320143814,4.065753038822692,-0.6214148447550912,0.1246413897558909,-0.2121206721240222,0.0338171302233058,0.0389914450839591,0.0327249125516394,-0.0030053713268665,0.108323835176478,-0.1607155753993266,-0.0492077553310106,-0.08125,0.025174970014772,-0.6039894085982609,-1.2060919355391049,-0.0561106332221153,-0.8861402313531471,0.9737483142222164,0.9572220624658252,-0.0077610997900502,-0.0092889182333741,0.9589660335086851,0.8858052981446591,-0.0323539146725731,-0.0959634077709082,77.39816,30.0,30.959264,,
imu_only_7subject_sets,yushuan0513workout,db_biceps_curl,1,9.0,2.5,12,1.0,29.958208000000003,14.630112,15.328096,0.4876302004507802,0.0508251784694826,1.219176,1.17096,1.386784,0.1315784615384616,0.1323860433707667,0.1843137254901961,3.602517799751365,2.923903832670658,2.327575639978869,-0.4718320862635449,0.2982151895187152,-0.2039493180413906,4.372868702073324,3.520077918306027,3.227844656312456,-0.1876408911752506,0.3004887096544406,-0.0830189753680801,0.071161115090228,0.0651305246607079,0.055124040883883,-0.0084051703866778,0.1787955611873402,-0.1536373893647077,3.9218418325104127,3.7530896685602047,3.3715863330864315,-0.2797984977474433,0.1046483491677524,-0.1016504717885221,0.0352537969299602,0.0411923987445528,0.0327813876021373,-0.0027121049377517,0.118474472504244,-0.2041884279324172,1.2773413333333334,1.267392,1.428112,0.1252203076923077,0.1062172678273695,0.1268115942028984,5.163974368236267,5.2200815123969475,4.2666072487589535,-0.7556949522718039,0.1770353485394226,-0.1826550526794704,6.501384251433287,6.618516191552173,6.092873790357879,-0.3760751114097133,0.1161752327948168,-0.0794199766203217,0.0953412849086655,0.0921988852514098,0.0823832551383388,-0.0090845796237907,0.1280572228586563,-0.106461483631885,4.804940469193775,4.709781114778672,4.22483053933375,-0.3551646030243593,0.0919585387209743,-0.1029666907286225,0.0355371630838019,0.0417569236113094,0.0329374532033626,-0.0045714688635154,0.1283871118060252,-0.2112097742171343,0.0042097292669965,-0.0340136054421768,-0.0410441075483891,0.1360260939878279,0.7679932767637625,-0.0029228493305663,-0.6762039393014094,0.9773454558809022,0.9116182849269012,-0.0001287241974856,-0.0036428266995808,0.9477712768857012,0.857138515958868,-0.0291214299517743,-0.0913621743497912,74.89552,30.0,60.917472000000004,,
imu_only_7subject_sets,yushuan0513workout,db_biceps_curl,2,10.0,2.5,12,2.0,31.749088,16.108736,15.640351999999998,0.5081128064133779,0.0580706451934552,1.3423946666666666,1.2536159999999998,1.634752,0.1748492307692308,0.1185257718719541,0.3040293040293043,3.042007895677901,3.307008338302041,2.3185342364778245,-0.5856870140226873,0.2442758545450244,-0.2989028150838414,4.015006844522106,4.193102320767753,3.6592027674869625,-0.3943492651128953,0.2252133642867778,-0.1273280527013313,0.0666418378023446,0.0659052912495344,0.0444595195884099,-0.0099395294935851,0.191390917840157,-0.3254028812333933,3.692824190506105,3.5332295587634803,3.094797252460265,-0.2580626259678161,0.1143279172219251,-0.1240882594836699,0.0362220166503745,0.0331576335043068,0.0339604294011667,0.0026844518979572,0.1363286926539411,0.0242114955747854,1.3033626666666664,1.17096,1.368416,0.1852695384615384,0.1420524218583356,0.168627450980392,4.91856411405021,4.527062976594237,5.025598837339485,0.1535750134281785,0.0912870675733095,0.1101234648872284,6.392504883114472,5.303087710182856,6.847539873253124,1.0956468501089107,0.14752467007037,0.2912363980148111,0.0924791551538853,0.0800813196192425,0.0960635325961464,0.0090865249106865,0.1252590729704967,0.1995747953816629,4.839226433152955,4.209572148204199,5.049264033062841,0.5210761951582739,0.1141656777594787,0.1994720259674975,0.036493993918435,0.0354849442981131,0.0358950243246243,-0.0008873961529504,0.0905255871052595,0.0115564511829582,-0.0030522047129594,0.0075980392156863,0.0351060032801834,-0.6097460545088155,-1.3367565363149088,0.0621859431029893,-0.8741004286141337,0.9709087979577076,0.9172393706993536,-0.0206778807690822,-0.0393856725448434,0.943854048478348,0.7991121290583599,-0.0686786775434957,-0.1763833491943014,79.37272,30.0,92.66656,,
imu_only_7subject_sets,yushuan0513workout,db_rdl,0,6.0,5.0,12,0.0,50.962016,28.360192000000005,22.601824000000004,0.5539812916094367,0.1171650372066035,2.3633493333333337,2.911328,2.20416,-0.270928,0.1830989592138754,-0.2429022082018928,0.1721478761934705,0.1212088413974045,0.1519275831705975,0.0115023575633805,0.2785803949069777,0.2534364772325164,0.3997035809468819,0.3467260470107977,0.3367760293515414,-0.0071461358886973,0.2524511302596133,-0.0286970585135948,0.0086618439187936,0.0074953043388243,0.007920643542184,0.000744580633788,0.1861026508788764,0.0567474226705551,0.4889449691329612,0.5095237509330727,0.4921263255843143,-0.005935957590809,0.0330993861363385,-0.0341444835827555,0.0303960951546258,0.0285385627756157,0.0307603447746711,0.0004227955153613,0.0622437226665916,0.0778519232564052,1.8834853333333337,2.057216,1.6072,-0.1163895384615384,0.1156881848766604,-0.21875,0.249529584312603,0.2672962237285413,0.2479290708739349,0.0090119503688301,0.3068755344863673,-0.0724557668060256,0.468161621763248,0.5117369325750747,0.4041170371276495,0.006318269076883,0.3241789560497321,-0.2103031628103893,0.0120116627439555,0.0084957304133072,0.0135808789606183,0.0030481166124475,0.2787262026974778,0.5985534262417349,0.489776143264712,0.5072223261429374,0.4911687109898818,-0.0049532908645179,0.0303170515111636,-0.0316500562487693,0.0315789344186686,0.0334042084869261,0.0294050371728107,-0.0005764551813324,0.090364107807974,-0.1197205829822509,-0.0077698118402353,0.1444297918697323,-0.0388996991877855,-0.3194144642049472,-0.4312439027621,-0.030795704508322,-0.7427820156986564,0.4355329960860796,0.0881203831868359,-0.3034021900487271,-0.6539657881203274,0.0941790324132598,-0.4959628188050486,-0.4156644900215662,-0.2980318806807517,254.81008,60.0,50.962016,,
imu_only_7subject_sets,yushuan0513workout,db_rdl,1,8.0,5.0,12,1.0,44.12912,21.646687999999997,22.473248,0.4971568722506352,0.0949590402337056,1.8038906666666663,1.988336,1.832208,-0.0941359999999999,0.0820791643199,-0.0785219399538105,0.183448958651541,0.1261504862322147,0.1946888088391885,0.0290131242871363,0.2460922901773978,0.5433060517960286,0.3282859391307436,0.248605793927391,0.3535164858276244,0.0384918042689225,0.2276731540262022,0.4219961660703453,0.0073302169567401,0.005741050068284,0.0072092858962524,0.0013681169658049,0.2628174557579709,0.2557434285549085,0.4938796579274669,0.5034139002133935,0.5054784612701968,-0.0048531931090651,0.0330400191466427,0.0041011204814331,0.032294867113529,0.0296677032111292,0.030819653037208,0.0013167220497485,0.077645988247218,0.0388284127652551,1.8727706666666668,1.749552,1.510768,-0.0959021538461538,0.248860740497757,-0.1364829396325459,0.2736568717792021,0.226739614478282,0.4974341260853792,0.1230728104493441,0.599896148315384,1.1938562753136606,0.4619883120436345,0.3843238320369275,0.6146287076841688,0.1149453631107732,0.3025260533585363,0.599246927848889,0.010786133395958,0.0113908765903689,0.0154470047188284,0.0021302664285609,0.448772050573252,0.3560856880750451,0.4895925134552246,0.4943418186419603,0.5451453181639834,0.0188370556746121,0.0803238354942779,0.1027699814302354,0.0324136740571075,0.0328836426731521,0.0301397890782075,-0.0001903418424989,0.0586255736219961,-0.0834412909244028,0.0060984739001696,0.1265387262023091,0.0483792306368258,-0.5644860606420765,-0.764995536359144,-0.0318419201161734,-0.8321947146975194,0.4451035644610816,-0.126550890275096,-0.1138218919939567,-0.3941675998377493,0.0763396346855182,-0.6512809795999243,-0.3348588686057087,-0.9333875568997952,220.6456,60.0,95.091136,,
imu_only_7subject_sets,yushuan0513workout,db_rdl,2,8.0,5.0,12,2.0,45.580192,25.825408,19.754783999999997,0.563582265696545,0.134410908204684,2.1521173333333334,1.873536,1.832208,0.217236923076923,0.1652246322200367,-0.0220588235294116,0.1684934635463761,0.1906918066723891,0.1767786469561659,-0.0018504364584432,0.1884288493477077,-0.0729614971875859,0.3609337713268594,0.3502122294435006,0.3254329158775693,0.0404043008741599,0.2348961307762014,-0.0707551349800276,0.0085949724852806,0.0056731046413559,0.0099011812943818,0.0026994606690712,0.2584624867614244,0.7452844465804529,0.4921368151553336,0.4923367936347205,0.4844034172217915,-0.0065185420739208,0.030817474564394,-0.016113718323508,0.0289011274375726,0.0296181772337441,0.0280050068442314,0.0002798627164045,0.1199854128526148,-0.0544655525821756,1.6462319999999997,1.735776,1.69904,0.0111267692307692,0.0817418034147425,-0.0211640211640212,0.2961528449736694,0.2539609137841507,0.250213495952124,0.0472141956481655,0.4450119793673809,-0.0147558841877998,0.4816471293446246,0.4310323145793722,0.4213344041634956,0.0814366334568991,0.4235951527117586,-0.0224992653400949,0.0111515365566854,0.0089807628424359,0.0101736646853689,0.0022502066761177,0.2852025538751617,0.1328285652190073,0.4744948230327137,0.4820080497311665,0.4446053545416327,-0.0130005689079277,0.0332956273958073,-0.0775976567411989,0.0301011173401277,0.0299018465846633,0.0296939636963586,-0.0002183144892379,0.1030699820652913,-0.0069521756028071,0.0217228676376888,0.0446501816477206,0.0250510864459462,-0.4050567296645321,-0.7735032580528072,0.0506797311901066,-0.7081494541237984,0.0572669185248979,-0.7001733047178609,-0.5048594460049312,-1.3878116557646991,0.0641540437879941,-0.6002887255848555,-0.3691966945234787,-0.4626481501243337,227.90096,60.0,140.671328,,
