file,subject,exercise,set_id,num_reps,set_length_samples,true_period_samples,signal,method,estimated_period_samples,signed_error_samples,abs_error_samples,relative_abs_error,within_10_percent,within_20_percent
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,gyro_magnitude,fft,167.3333,-134.6667,134.6667,0.4459,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,pca_velocity,autocorr,320.0,18.0,18.0,0.0596,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,pca_velocity,fft,167.3333,-134.6667,134.6667,0.4459,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,motion_energy,autocorr,320.0,18.0,18.0,0.0596,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,motion_energy,fft,167.3333,-134.6667,134.6667,0.4459,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,transition_energy,autocorr,320.0,18.0,18.0,0.0596,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,6,2008,302.0,transition_energy,fft,167.3333,-134.6667,134.6667,0.4459,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,pca_motion,autocorr,334.0,-7.0,7.0,0.0205,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,pca_motion,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,abs_pca_motion,autocorr,338.0,-3.0,3.0,0.0088,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,abs_pca_motion,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,acc_magnitude,autocorr,336.0,-5.0,5.0,0.0147,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,acc_magnitude,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,gyro_magnitude,autocorr,337.0,-4.0,4.0,0.0117,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,gyro_magnitude,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,pca_velocity,autocorr,334.0,-7.0,7.0,0.0205,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,pca_velocity,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,motion_energy,autocorr,336.0,-5.0,5.0,0.0147,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,motion_energy,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,transition_energy,autocorr,334.0,-7.0,7.0,0.0205,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,12,4029,341.0,transition_energy,fft,167.875,-173.125,173.125,0.5077,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,pca_motion,autocorr,327.0,-1.5,1.5,0.0046,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,pca_motion,fft,166.8571,-161.6429,161.6429,0.4921,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,abs_pca_motion,autocorr,327.0,-1.5,1.5,0.0046,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,abs_pca_motion,fft,333.7143,5.2143,5.2143,0.0159,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,acc_magnitude,autocorr,329.0,0.5,0.5,0.0015,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,acc_magnitude,fft,166.8571,-161.6429,161.6429,0.4921,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,gyro_magnitude,autocorr,327.0,-1.5,1.5,0.0046,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,gyro_magnitude,fft,166.8571,-161.6429,161.6429,0.4921,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,pca_velocity,autocorr,330.0,1.5,1.5,0.0046,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,pca_velocity,fft,333.7143,5.2143,5.2143,0.0159,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,motion_energy,autocorr,330.0,1.5,1.5,0.0046,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,motion_energy,fft,333.7143,5.2143,5.2143,0.0159,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,transition_energy,autocorr,333.0,4.5,4.5,0.0137,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,7,2336,328.5,transition_energy,fft,333.7143,5.2143,5.2143,0.0159,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,pca_motion,autocorr,258.0,2.0,2.0,0.0078,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,pca_motion,fft,124.3571,-131.6429,131.6429,0.5142,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,abs_pca_motion,autocorr,256.0,0.0,0.0,0.0,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,abs_pca_motion,fft,248.7143,-7.2857,7.2857,0.0285,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,acc_magnitude,autocorr,492.0,236.0,236.0,0.9219,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,acc_magnitude,fft,248.7143,-7.2857,7.2857,0.0285,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,gyro_magnitude,autocorr,257.0,1.0,1.0,0.0039,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,gyro_magnitude,fft,124.3571,-131.6429,131.6429,0.5142,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,pca_velocity,autocorr,261.0,5.0,5.0,0.0195,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,pca_velocity,fft,248.7143,-7.2857,7.2857,0.0285,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,motion_energy,autocorr,259.0,3.0,3.0,0.0117,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,motion_energy,fft,248.7143,-7.2857,7.2857,0.0285,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,transition_energy,autocorr,265.0,9.0,9.0,0.0352,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,7,1741,256.0,transition_energy,fft,248.7143,-7.2857,7.2857,0.0285,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,pca_motion,autocorr,274.0,-11.0,11.0,0.0386,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,pca_motion,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,abs_pca_motion,autocorr,271.0,-14.0,14.0,0.0491,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,abs_pca_motion,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,acc_magnitude,autocorr,274.0,-11.0,11.0,0.0386,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,acc_magnitude,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,gyro_magnitude,autocorr,270.0,-15.0,15.0,0.0526,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,gyro_magnitude,fft,138.5,-146.5,146.5,0.514,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,pca_velocity,autocorr,820.0,535.0,535.0,1.8772,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,pca_velocity,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,motion_energy,autocorr,546.0,261.0,261.0,0.9158,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,motion_energy,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,transition_energy,autocorr,544.0,259.0,259.0,0.9088,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,12,3601,285.0,transition_energy,fft,277.0,-8.0,8.0,0.0281,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,pca_motion,autocorr,230.0,-20.0,20.0,0.08,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,pca_motion,fft,225.6154,-24.3846,24.3846,0.0975,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,abs_pca_motion,autocorr,230.0,-20.0,20.0,0.08,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,abs_pca_motion,fft,225.6154,-24.3846,24.3846,0.0975,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,acc_magnitude,autocorr,232.0,-18.0,18.0,0.072,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,acc_magnitude,fft,117.32,-132.68,132.68,0.5307,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,gyro_magnitude,autocorr,230.0,-20.0,20.0,0.08,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,gyro_magnitude,fft,117.32,-132.68,132.68,0.5307,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,pca_velocity,autocorr,226.0,-24.0,24.0,0.096,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,pca_velocity,fft,225.6154,-24.3846,24.3846,0.0975,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,motion_energy,autocorr,692.0,442.0,442.0,1.768,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,motion_energy,fft,225.6154,-24.3846,24.3846,0.0975,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,transition_energy,autocorr,696.0,446.0,446.0,1.784,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,12,2933,250.0,transition_energy,fft,225.6154,-24.3846,24.3846,0.0975,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,pca_motion,autocorr,250.0,1.0,1.0,0.004,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,pca_motion,fft,265.7273,16.7273,16.7273,0.0672,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,abs_pca_motion,autocorr,250.0,1.0,1.0,0.004,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,abs_pca_motion,fft,243.5833,-5.4167,5.4167,0.0218,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,acc_magnitude,autocorr,252.0,3.0,3.0,0.012,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,acc_magnitude,fft,265.7273,16.7273,16.7273,0.0672,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,gyro_magnitude,autocorr,255.0,6.0,6.0,0.0241,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,gyro_magnitude,fft,127.087,-121.913,121.913,0.4896,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,pca_velocity,autocorr,252.0,3.0,3.0,0.012,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,pca_velocity,fft,265.7273,16.7273,16.7273,0.0672,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,motion_energy,autocorr,255.0,6.0,6.0,0.0241,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,motion_energy,fft,265.7273,16.7273,16.7273,0.0672,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,transition_energy,autocorr,269.0,20.0,20.0,0.0803,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,12,2923,249.0,transition_energy,fft,265.7273,16.7273,16.7273,0.0672,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,pca_motion,autocorr,307.0,5.0,5.0,0.0166,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,pca_motion,fft,304.0,2.0,2.0,0.0066,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,abs_pca_motion,autocorr,151.0,-151.0,151.0,0.5,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,abs_pca_motion,fft,152.0,-150.0,150.0,0.4967,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,acc_magnitude,autocorr,151.0,-151.0,151.0,0.5,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,acc_magnitude,fft,152.0,-150.0,150.0,0.4967,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,gyro_magnitude,autocorr,148.0,-154.0,154.0,0.5099,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,gyro_magnitude,fft,152.0,-150.0,150.0,0.4967,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,pca_velocity,autocorr,305.0,3.0,3.0,0.0099,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,pca_velocity,fft,304.0,2.0,2.0,0.0066,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,motion_energy,autocorr,321.0,19.0,19.0,0.0629,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,motion_energy,fft,304.0,2.0,2.0,0.0066,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,transition_energy,autocorr,310.0,8.0,8.0,0.0265,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,12,3648,302.0,transition_energy,fft,304.0,2.0,2.0,0.0066,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,pca_motion,autocorr,261.0,-4.0,4.0,0.0151,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,pca_motion,fft,270.6154,5.6154,5.6154,0.0212,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,abs_pca_motion,autocorr,261.0,-4.0,4.0,0.0151,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,abs_pca_motion,fft,130.2963,-134.7037,134.7037,0.5083,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,acc_magnitude,autocorr,260.0,-5.0,5.0,0.0189,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,acc_magnitude,fft,130.2963,-134.7037,134.7037,0.5083,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,gyro_magnitude,autocorr,263.0,-2.0,2.0,0.0075,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,gyro_magnitude,fft,130.2963,-134.7037,134.7037,0.5083,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,pca_velocity,autocorr,519.0,254.0,254.0,0.9585,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,pca_velocity,fft,270.6154,5.6154,5.6154,0.0212,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,motion_energy,autocorr,519.0,254.0,254.0,0.9585,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,motion_energy,fft,270.6154,5.6154,5.6154,0.0212,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,transition_energy,autocorr,522.0,257.0,257.0,0.9698,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,12,3518,265.0,transition_energy,fft,270.6154,5.6154,5.6154,0.0212,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,pca_motion,autocorr,259.0,-2.0,2.0,0.0077,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,pca_motion,fft,255.25,-5.75,5.75,0.022,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,abs_pca_motion,autocorr,257.0,-4.0,4.0,0.0153,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,abs_pca_motion,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,acc_magnitude,autocorr,261.0,0.0,0.0,0.0,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,acc_magnitude,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,gyro_magnitude,autocorr,263.0,2.0,2.0,0.0077,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,gyro_magnitude,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,pca_velocity,autocorr,266.0,5.0,5.0,0.0192,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,pca_velocity,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,motion_energy,autocorr,263.0,2.0,2.0,0.0077,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,motion_energy,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,transition_energy,autocorr,265.0,4.0,4.0,0.0153,True,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,12,3063,261.0,transition_energy,fft,133.1739,-127.8261,127.8261,0.4898,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,pca_motion,autocorr,289.0,42.0,42.0,0.17,False,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,pca_motion,fft,293.0,46.0,46.0,0.1862,False,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,abs_pca_motion,autocorr,288.0,41.0,41.0,0.166,False,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,abs_pca_motion,fft,351.6,104.6,104.6,0.4235,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,acc_magnitude,autocorr,946.0,699.0,699.0,2.83,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,acc_magnitude,fft,351.6,104.6,104.6,0.4235,False,False
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,gyro_magnitude,autocorr,290.0,43.0,43.0,0.1741,False,True
datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,2,1758,247.0,gyro_magnitude,fft,351.6,104.6,104.6,0.4235,False,False
