plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou
artifacts_rep_classification/waveform_method_comparison/sets_all/110_yanz0510workout_db_rdl_set_0.png,yanz0510workout,db_rdl,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,130562,137845,14,38,4,0.3193
artifacts_rep_classification/waveform_method_comparison/sets_all/110_yanz0510workout_db_rdl_set_0.png,yanz0510workout,db_rdl,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,130562,137845,14,52,2,0.234
artifacts_rep_classification/waveform_method_comparison/sets_all/110_yanz0510workout_db_rdl_set_0.png,yanz0510workout,db_rdl,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,130562,137845,14,10,3,0.3678
artifacts_rep_classification/waveform_method_comparison/sets_all/110_yanz0510workout_db_rdl_set_0.png,yanz0510workout,db_rdl,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,130562,137845,14,17,0,0.2904
artifacts_rep_classification/waveform_method_comparison/sets_all/111_yanz0510workout_db_rdl_set_1.png,yanz0510workout,db_rdl,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,144173,150396,13,59,1,0.1908
artifacts_rep_classification/waveform_method_comparison/sets_all/111_yanz0510workout_db_rdl_set_1.png,yanz0510workout,db_rdl,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,144173,150396,13,46,3,0.2395
artifacts_rep_classification/waveform_method_comparison/sets_all/111_yanz0510workout_db_rdl_set_1.png,yanz0510workout,db_rdl,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,144173,150396,13,52,2,0.2031
artifacts_rep_classification/waveform_method_comparison/sets_all/111_yanz0510workout_db_rdl_set_1.png,yanz0510workout,db_rdl,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,144173,150396,13,53,1,0.2084
artifacts_rep_classification/waveform_method_comparison/sets_all/111_yanz0510workout_db_rdl_set_1.png,yanz0510workout,db_rdl,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,144173,150396,13,38,4,0.2623
artifacts_rep_classification/waveform_method_comparison/sets_all/112_yanz0510workout_db_rdl_set_2.png,yanz0510workout,db_rdl,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,155787,161732,12,62,1,0.1737
artifacts_rep_classification/waveform_method_comparison/sets_all/112_yanz0510workout_db_rdl_set_2.png,yanz0510workout,db_rdl,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,155787,161732,12,50,2,0.2182
artifacts_rep_classification/waveform_method_comparison/sets_all/112_yanz0510workout_db_rdl_set_2.png,yanz0510workout,db_rdl,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,155787,161732,12,62,0,0.1789
artifacts_rep_classification/waveform_method_comparison/sets_all/112_yanz0510workout_db_rdl_set_2.png,yanz0510workout,db_rdl,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,155787,161732,12,17,10,0.4941
artifacts_rep_classification/waveform_method_comparison/sets_all/112_yanz0510workout_db_rdl_set_2.png,yanz0510workout,db_rdl,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,155787,161732,12,11,3,0.3281
artifacts_rep_classification/waveform_method_comparison/sets_all/113_yanz0510workout_db_shoulder_press_set_0.png,yanz0510workout,db_shoulder_press,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,211921,214531,6,21,1,0.2437
artifacts_rep_classification/waveform_method_comparison/sets_all/113_yanz0510workout_db_shoulder_press_set_0.png,yanz0510workout,db_shoulder_press,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,211921,214531,6,27,0,0.2091
artifacts_rep_classification/waveform_method_comparison/sets_all/113_yanz0510workout_db_shoulder_press_set_0.png,yanz0510workout,db_shoulder_press,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,211921,214531,6,18,3,0.2695
artifacts_rep_classification/waveform_method_comparison/sets_all/113_yanz0510workout_db_shoulder_press_set_0.png,yanz0510workout,db_shoulder_press,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,211921,214531,6,18,4,0.2797
artifacts_rep_classification/waveform_method_comparison/sets_all/113_yanz0510workout_db_shoulder_press_set_0.png,yanz0510workout,db_shoulder_press,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,211921,214531,6,1,0,0.0419
artifacts_rep_classification/waveform_method_comparison/sets_all/114_yanz0510workout_db_shoulder_press_set_1.png,yanz0510workout,db_shoulder_press,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,234001,239238,12,49,0,0.2301
artifacts_rep_classification/waveform_method_comparison/sets_all/114_yanz0510workout_db_shoulder_press_set_1.png,yanz0510workout,db_shoulder_press,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,234001,239238,12,44,1,0.2397
artifacts_rep_classification/waveform_method_comparison/sets_all/114_yanz0510workout_db_shoulder_press_set_1.png,yanz0510workout,db_shoulder_press,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,234001,239238,12,39,3,0.2543
artifacts_rep_classification/waveform_method_comparison/sets_all/114_yanz0510workout_db_shoulder_press_set_1.png,yanz0510workout,db_shoulder_press,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,234001,239238,12,15,10,0.4926
artifacts_rep_classification/waveform_method_comparison/sets_all/114_yanz0510workout_db_shoulder_press_set_1.png,yanz0510workout,db_shoulder_press,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,234001,239238,12,17,9,0.4409
artifacts_rep_classification/waveform_method_comparison/sets_all/115_yanz0510workout_db_shoulder_press_set_2.png,yanz0510workout,db_shoulder_press,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,245171,248207,7,12,4,0.4488
artifacts_rep_classification/waveform_method_comparison/sets_all/115_yanz0510workout_db_shoulder_press_set_2.png,yanz0510workout,db_shoulder_press,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,245171,248207,7,28,0,0.2189
artifacts_rep_classification/waveform_method_comparison/sets_all/115_yanz0510workout_db_shoulder_press_set_2.png,yanz0510workout,db_shoulder_press,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,245171,248207,7,11,4,0.3557
artifacts_rep_classification/waveform_method_comparison/sets_all/115_yanz0510workout_db_shoulder_press_set_2.png,yanz0510workout,db_shoulder_press,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,245171,248207,7,10,4,0.4946
artifacts_rep_classification/waveform_method_comparison/sets_all/115_yanz0510workout_db_shoulder_press_set_2.png,yanz0510workout,db_shoulder_press,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,245171,248207,7,1,0,0.0825
artifacts_rep_classification/waveform_method_comparison/sets_all/116_yanz0510workout_db_shoulder_press_set_3.png,yanz0510workout,db_shoulder_press,3,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,253897,256160,7,15,2,0.3205
artifacts_rep_classification/waveform_method_comparison/sets_all/116_yanz0510workout_db_shoulder_press_set_3.png,yanz0510workout,db_shoulder_press,3,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,253897,256160,7,23,3,0.253
artifacts_rep_classification/waveform_method_comparison/sets_all/116_yanz0510workout_db_shoulder_press_set_3.png,yanz0510workout,db_shoulder_press,3,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,253897,256160,7,12,5,0.4108
artifacts_rep_classification/waveform_method_comparison/sets_all/116_yanz0510workout_db_shoulder_press_set_3.png,yanz0510workout,db_shoulder_press,3,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,253897,256160,7,14,3,0.3212
artifacts_rep_classification/waveform_method_comparison/sets_all/116_yanz0510workout_db_shoulder_press_set_3.png,yanz0510workout,db_shoulder_press,3,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,253897,256160,7,2,0,0.2049
artifacts_rep_classification/waveform_method_comparison/sets_all/117_yanz0510workout_db_squat_set_0.png,yanz0510workout,db_squat,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,350499,355180,12,40,3,0.2428
artifacts_rep_classification/waveform_method_comparison/sets_all/117_yanz0510workout_db_squat_set_0.png,yanz0510workout,db_squat,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,350499,355180,12,40,0,0.2486
artifacts_rep_classification/waveform_method_comparison/sets_all/117_yanz0510workout_db_squat_set_0.png,yanz0510workout,db_squat,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,350499,355180,12,39,5,0.2778
artifacts_rep_classification/waveform_method_comparison/sets_all/117_yanz0510workout_db_squat_set_0.png,yanz0510workout,db_squat,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,350499,355180,12,2,0,0.1374
artifacts_rep_classification/waveform_method_comparison/sets_all/117_yanz0510workout_db_squat_set_0.png,yanz0510workout,db_squat,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,350499,355180,12,2,0,0.1329
artifacts_rep_classification/waveform_method_comparison/sets_all/118_yanz0510workout_db_squat_set_1.png,yanz0510workout,db_squat,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,360050,363863,12,28,8,0.3158
artifacts_rep_classification/waveform_method_comparison/sets_all/118_yanz0510workout_db_squat_set_1.png,yanz0510workout,db_squat,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,360050,363863,12,41,2,0.2731
artifacts_rep_classification/waveform_method_comparison/sets_all/118_yanz0510workout_db_squat_set_1.png,yanz0510workout,db_squat,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,360050,363863,12,25,9,0.3393
artifacts_rep_classification/waveform_method_comparison/sets_all/118_yanz0510workout_db_squat_set_1.png,yanz0510workout,db_squat,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,360050,363863,12,4,0,0.1016
artifacts_rep_classification/waveform_method_comparison/sets_all/118_yanz0510workout_db_squat_set_1.png,yanz0510workout,db_squat,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,360050,363863,12,9,2,0.3678
artifacts_rep_classification/waveform_method_comparison/sets_all/119_yanz0510workout_db_squat_set_2.png,yanz0510workout,db_squat,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,370138,373937,12,27,7,0.3846
artifacts_rep_classification/waveform_method_comparison/sets_all/119_yanz0510workout_db_squat_set_2.png,yanz0510workout,db_squat,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,370138,373937,12,38,3,0.2854
artifacts_rep_classification/waveform_method_comparison/sets_all/119_yanz0510workout_db_squat_set_2.png,yanz0510workout,db_squat,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,370138,373937,12,25,7,0.3895
artifacts_rep_classification/waveform_method_comparison/sets_all/119_yanz0510workout_db_squat_set_2.png,yanz0510workout,db_squat,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,370138,373937,12,8,2,0.3599
artifacts_rep_classification/waveform_method_comparison/sets_all/119_yanz0510workout_db_squat_set_2.png,yanz0510workout,db_squat,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,370138,373937,12,3,0,0.0656
artifacts_rep_classification/waveform_method_comparison/sets_all/120_yanz0510workout_db_triceps_curl_set_0.png,yanz0510workout,db_triceps_curl,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,300951,305693,12,21,11,0.5208
artifacts_rep_classification/waveform_method_comparison/sets_all/120_yanz0510workout_db_triceps_curl_set_0.png,yanz0510workout,db_triceps_curl,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,300951,305693,12,45,1,0.2404
artifacts_rep_classification/waveform_method_comparison/sets_all/120_yanz0510workout_db_triceps_curl_set_0.png,yanz0510workout,db_triceps_curl,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,300951,305693,12,18,12,0.5867
artifacts_rep_classification/waveform_method_comparison/sets_all/120_yanz0510workout_db_triceps_curl_set_0.png,yanz0510workout,db_triceps_curl,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,300951,305693,12,16,12,0.6552
artifacts_rep_classification/waveform_method_comparison/sets_all/120_yanz0510workout_db_triceps_curl_set_0.png,yanz0510workout,db_triceps_curl,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,300951,305693,12,9,4,0.3655
artifacts_rep_classification/waveform_method_comparison/sets_all/121_yanz0510workout_db_triceps_curl_set_1.png,yanz0510workout,db_triceps_curl,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,311347,315921,12,35,6,0.2778
artifacts_rep_classification/waveform_method_comparison/sets_all/121_yanz0510workout_db_triceps_curl_set_1.png,yanz0510workout,db_triceps_curl,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,311347,315921,12,21,10,0.4759
artifacts_rep_classification/waveform_method_comparison/sets_all/121_yanz0510workout_db_triceps_curl_set_1.png,yanz0510workout,db_triceps_curl,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,311347,315921,12,24,10,0.4194
artifacts_rep_classification/waveform_method_comparison/sets_all/121_yanz0510workout_db_triceps_curl_set_1.png,yanz0510workout,db_triceps_curl,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,311347,315921,12,8,3,0.393
artifacts_rep_classification/waveform_method_comparison/sets_all/121_yanz0510workout_db_triceps_curl_set_1.png,yanz0510workout,db_triceps_curl,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,311347,315921,12,9,3,0.3786
artifacts_rep_classification/waveform_method_comparison/sets_all/122_yanz0510workout_db_triceps_curl_set_2.png,yanz0510workout,db_triceps_curl,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,323115,327096,12,23,10,0.4318
artifacts_rep_classification/waveform_method_comparison/sets_all/122_yanz0510workout_db_triceps_curl_set_2.png,yanz0510workout,db_triceps_curl,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,323115,327096,12,32,1,0.2813
artifacts_rep_classification/waveform_method_comparison/sets_all/122_yanz0510workout_db_triceps_curl_set_2.png,yanz0510workout,db_triceps_curl,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,323115,327096,12,22,4,0.2929
artifacts_rep_classification/waveform_method_comparison/sets_all/122_yanz0510workout_db_triceps_curl_set_2.png,yanz0510workout,db_triceps_curl,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,323115,327096,12,15,11,0.7174
artifacts_rep_classification/waveform_method_comparison/sets_all/122_yanz0510workout_db_triceps_curl_set_2.png,yanz0510workout,db_triceps_curl,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,323115,327096,12,9,1,0.2705
artifacts_rep_classification/waveform_method_comparison/sets_all/123_yanz0510workout_db_triceps_curl_set_3.png,yanz0510workout,db_triceps_curl,3,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,333593,335879,2,15,1,0.1267
artifacts_rep_classification/waveform_method_comparison/sets_all/123_yanz0510workout_db_triceps_curl_set_3.png,yanz0510workout,db_triceps_curl,3,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,333593,335879,2,10,1,0.1716
artifacts_rep_classification/waveform_method_comparison/sets_all/123_yanz0510workout_db_triceps_curl_set_3.png,yanz0510workout,db_triceps_curl,3,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,333593,335879,2,6,2,0.2482
artifacts_rep_classification/waveform_method_comparison/sets_all/123_yanz0510workout_db_triceps_curl_set_3.png,yanz0510workout,db_triceps_curl,3,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,333593,335879,2,6,1,0.2476
artifacts_rep_classification/waveform_method_comparison/sets_all/123_yanz0510workout_db_triceps_curl_set_3.png,yanz0510workout,db_triceps_curl,3,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,333593,335879,2,4,1,0.2661
artifacts_rep_classification/waveform_method_comparison/sets_all/124_yanz0510workout_db_triceps_curl_set_4.png,yanz0510workout,db_triceps_curl,4,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,336421,340556,12,38,1,0.2769
artifacts_rep_classification/waveform_method_comparison/sets_all/124_yanz0510workout_db_triceps_curl_set_4.png,yanz0510workout,db_triceps_curl,4,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,336421,340556,12,28,7,0.3428
artifacts_rep_classification/waveform_method_comparison/sets_all/124_yanz0510workout_db_triceps_curl_set_4.png,yanz0510workout,db_triceps_curl,4,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,336421,340556,12,28,6,0.3669
artifacts_rep_classification/waveform_method_comparison/sets_all/124_yanz0510workout_db_triceps_curl_set_4.png,yanz0510workout,db_triceps_curl,4,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,336421,340556,12,14,12,0.5855
artifacts_rep_classification/waveform_method_comparison/sets_all/124_yanz0510workout_db_triceps_curl_set_4.png,yanz0510workout,db_triceps_curl,4,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,336421,340556,12,9,4,0.4182
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,64,0,0.175
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,43,4,0.2479
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,52,0,0.2147
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,2,0,0.092
artifacts_rep_classification/waveform_method_comparison/sets_all/125_yanz0510workout_db_weighted_crunch_set_0.png,yanz0510workout,db_weighted_crunch,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,170563,176136,12,2,0,0.1114
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,19,1,0.2008
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,13,0,0.2673
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,18,1,0.2064
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,6,2,0.2944
artifacts_rep_classification/waveform_method_comparison/sets_all/126_yanz0510workout_db_weighted_crunch_set_1.png,yanz0510workout,db_weighted_crunch,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,180472,181957,4,5,3,0.3531
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,46,2,0.2274
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,28,6,0.3434
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,45,1,0.2364
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,4,0,0.1698
artifacts_rep_classification/waveform_method_comparison/sets_all/127_yanz0510workout_db_weighted_crunch_set_2.png,yanz0510workout,db_weighted_crunch,2,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,185858,190883,12,5,0,0.2154
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,43,2,0.2628
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,37,1,0.2704
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,36,2,0.2806
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,5,0,0.2466
artifacts_rep_classification/waveform_method_comparison/sets_all/128_yanz0510workout_db_weighted_crunch_set_3.png,yanz0510workout,db_weighted_crunch,3,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,198217,202758,12,9,4,0.3974
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,47,0,0.2292
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,38,1,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,37,5,0.2841
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,16,4,0.373
artifacts_rep_classification/waveform_method_comparison/sets_all/129_yanz0510workout_one_arm_db_row_set_0.png,yanz0510workout,one_arm_db_row,0,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,78105,82977,12,9,1,0.3298
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,38,6,0.2739
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,31,5,0.3003
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-extrema,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,40,2,0.2705
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-autocorr,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,10,4,0.314
artifacts_rep_classification/waveform_method_comparison/sets_all/130_yanz0510workout_one_arm_db_row_set_1.png,yanz0510workout,one_arm_db_row,1,pca-extrema-fft,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,88076,92278,12,6,0,0.2449
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,dominant-axis,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,32,6,0.2946
artifacts_rep_classification/waveform_method_comparison/sets_all/131_yanz0510workout_one_arm_db_row_set_2.png,yanz0510workout,one_arm_db_row,2,short-time-energy,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,98165,102322,12,18,12,0.4614
