pair_name,true_exercise,pred_exercise,value
gyro_norm_time_top2,db_shoulder_press,db_triceps_curl,0.09747292418772563
gyro_norm_time_top2,db_shoulder_press,db_weighted_crunch,0.1552346570397112
gyro_norm_time_top2,db_shoulder_press,one_arm_db_row,0.15162454873646208
gyro_norm_time_top2,db_squat,db_bench_press,0.10256410256410256
gyro_norm_time_top2,db_squat,db_biceps_curl,0.0
gyro_norm_time_top2,db_squat,db_rdl,0.2724358974358974
gyro_norm_time_top2,db_squat,db_shoulder_press,0.10576923076923077
gyro_norm_time_top2,db_squat,db_squat,0.1762820512820513
gyro_norm_time_top2,db_squat,db_triceps_curl,0.08012820512820513
gyro_norm_time_top2,db_squat,db_weighted_crunch,0.1346153846153846
gyro_norm_time_top2,db_squat,one_arm_db_row,0.1282051282051282
gyro_norm_time_top2,db_triceps_curl,db_bench_press,0.06885245901639345
gyro_norm_time_top2,db_triceps_curl,db_biceps_curl,0.1377049180327869
gyro_norm_time_top2,db_triceps_curl,db_rdl,0.003278688524590164
gyro_norm_time_top2,db_triceps_curl,db_shoulder_press,0.09508196721311475
gyro_norm_time_top2,db_triceps_curl,db_squat,0.02622950819672131
gyro_norm_time_top2,db_triceps_curl,db_triceps_curl,0.49508196721311476
gyro_norm_time_top2,db_triceps_curl,db_weighted_crunch,0.10163934426229508
gyro_norm_time_top2,db_triceps_curl,one_arm_db_row,0.07213114754098361
gyro_norm_time_top2,db_weighted_crunch,db_bench_press,0.17391304347826086
gyro_norm_time_top2,db_weighted_crunch,db_biceps_curl,0.0033444816053511705
gyro_norm_time_top2,db_weighted_crunch,db_rdl,0.09698996655518395
gyro_norm_time_top2,db_weighted_crunch,db_shoulder_press,0.13712374581939799
gyro_norm_time_top2,db_weighted_crunch,db_squat,0.16387959866220736
gyro_norm_time_top2,db_weighted_crunch,db_triceps_curl,0.12709030100334448
gyro_norm_time_top2,db_weighted_crunch,db_weighted_crunch,0.0903010033444816
gyro_norm_time_top2,db_weighted_crunch,one_arm_db_row,0.20735785953177258
gyro_norm_time_top2,one_arm_db_row,db_bench_press,0.15806451612903225
gyro_norm_time_top2,one_arm_db_row,db_biceps_curl,0.0
gyro_norm_time_top2,one_arm_db_row,db_rdl,0.0967741935483871
gyro_norm_time_top2,one_arm_db_row,db_shoulder_press,0.1774193548387097
gyro_norm_time_top2,one_arm_db_row,db_squat,0.08387096774193549
gyro_norm_time_top2,one_arm_db_row,db_triceps_curl,0.08709677419354839
gyro_norm_time_top2,one_arm_db_row,db_weighted_crunch,0.13870967741935483
gyro_norm_time_top2,one_arm_db_row,one_arm_db_row,0.25806451612903225
mag_axis_time_top2,db_bench_press,db_bench_press,0.19705882352941176
mag_axis_time_top2,db_bench_press,db_biceps_curl,0.07647058823529412
mag_axis_time_top2,db_bench_press,db_rdl,0.0
mag_axis_time_top2,db_bench_press,db_shoulder_press,0.07647058823529412
mag_axis_time_top2,db_bench_press,db_squat,0.13529411764705881
mag_axis_time_top2,db_bench_press,db_triceps_curl,0.14411764705882352
mag_axis_time_top2,db_bench_press,db_weighted_crunch,0.37058823529411766
mag_axis_time_top2,db_bench_press,one_arm_db_row,0.0
mag_axis_time_top2,db_biceps_curl,db_bench_press,0.10069444444444445
mag_axis_time_top2,db_biceps_curl,db_biceps_curl,0.4305555555555556
mag_axis_time_top2,db_biceps_curl,db_rdl,0.0
mag_axis_time_top2,db_biceps_curl,db_shoulder_press,0.11805555555555555
mag_axis_time_top2,db_biceps_curl,db_squat,0.3298611111111111
mag_axis_time_top2,db_biceps_curl,db_triceps_curl,0.006944444444444444
mag_axis_time_top2,db_biceps_curl,db_weighted_crunch,0.013888888888888888
mag_axis_time_top2,db_biceps_curl,one_arm_db_row,0.0
mag_axis_time_top2,db_rdl,db_bench_press,0.0
