pair_name,exercise,precision,recall,f1,support,pair_type,feature_x,feature_y,macro_f1,accuracy
ranked_pair_06,db_squat,0.5614525139664804,0.6442307692307693,0.6,312,ranked_diverse,axis_ax__median,axis_ax__energy_mean,0.5983,0.5961
ranked_pair_06,db_triceps_curl,0.7006369426751592,0.7213114754098361,0.7108239095315024,305,ranked_diverse,axis_ax__median,axis_ax__energy_mean,0.5983,0.5961
ranked_pair_06,db_weighted_crunch,0.30739299610894943,0.26421404682274247,0.2841726618705036,299,ranked_diverse,axis_ax__median,axis_ax__energy_mean,0.5983,0.5961
ranked_pair_06,one_arm_db_row,0.7366863905325444,0.8032258064516129,0.7685185185185185,310,ranked_diverse,axis_ax__median,axis_ax__energy_mean,0.5983,0.5961
ranked_pair_07,db_bench_press,0.5502793296089385,0.5794117647058824,0.5644699140401146,340,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_biceps_curl,0.9878048780487805,0.84375,0.9101123595505618,288,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_rdl,0.7798507462686567,0.7133105802047781,0.7450980392156863,293,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_shoulder_press,0.2777777777777778,0.30685920577617326,0.2915951972555746,277,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_squat,0.6612466124661247,0.782051282051282,0.7165932452276065,312,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_triceps_curl,0.8064516129032258,0.819672131147541,0.8130081300813008,305,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,db_weighted_crunch,0.2943722943722944,0.22742474916387959,0.25660377358490566,299,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_07,one_arm_db_row,0.75,0.8129032258064516,0.7801857585139319,310,ranked_diverse,axis_ax__median,axis_ax__abs_mean,0.6347,0.6386
ranked_pair_08,db_bench_press,0.5665529010238908,0.48823529411764705,0.5244865718799369,340,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_biceps_curl,0.8118811881188119,0.8541666666666666,0.8324873096446701,288,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_rdl,0.688715953307393,0.6040955631399317,0.6436363636363637,293,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_shoulder_press,0.23577235772357724,0.3140794223826715,0.2693498452012384,277,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_squat,0.6886792452830188,0.7019230769230769,0.6952380952380952,312,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_triceps_curl,0.9333333333333333,0.8721311475409836,0.9016949152542373,305,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,db_weighted_crunch,0.21825396825396826,0.18394648829431437,0.1996370235934664,299,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_08,one_arm_db_row,0.6628242074927954,0.7419354838709677,0.700152207001522,310,ranked_diverse,axis_ax__mean,axis_ay__mean,0.5958,0.5965
ranked_pair_09,db_bench_press,0.5678571428571428,0.4676470588235294,0.5129032258064516,340,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_biceps_curl,0.7770700636942676,0.8472222222222222,0.8106312292358804,288,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_rdl,0.7298245614035088,0.7098976109215017,0.7197231833910035,293,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_shoulder_press,0.26052631578947366,0.3574007220216607,0.3013698630136986,277,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_squat,0.7170418006430869,0.7147435897435898,0.7158908507223114,312,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_triceps_curl,0.9962406015037594,0.8688524590163934,0.9281961471103327,305,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,db_weighted_crunch,0.24354243542435425,0.22073578595317725,0.23157894736842105,299,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_09,one_arm_db_row,0.7287066246056783,0.7451612903225806,0.7368421052631579,310,ranked_diverse,axis_ax__median,axis_ay__median,0.6196,0.6167
ranked_pair_10,db_bench_press,0.540268456375839,0.47352941176470587,0.5047021943573667,340,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_biceps_curl,0.7816455696202531,0.8576388888888888,0.8178807947019867,288,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_rdl,0.7816091954022989,0.6962457337883959,0.7364620938628159,293,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_shoulder_press,0.23142857142857143,0.2924187725631769,0.2583732057416268,277,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_squat,0.7133333333333334,0.6858974358974359,0.6993464052287581,312,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_triceps_curl,0.9501779359430605,0.8754098360655738,0.9112627986348123,305,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,db_weighted_crunch,0.19494584837545126,0.1806020066889632,0.1875,299,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_10,one_arm_db_row,0.7390029325513197,0.8129032258064516,0.7741935483870968,310,ranked_diverse,axis_ax__median,axis_ay__mean,0.6112,0.6106
ranked_pair_11,db_bench_press,0.5594594594594594,0.6088235294117647,0.5830985915492958,340,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_biceps_curl,0.9682539682539683,0.8472222222222222,0.9037037037037037,288,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_rdl,0.6753731343283582,0.6177474402730375,0.6452762923351159,293,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_shoulder_press,0.31790123456790126,0.37184115523465705,0.3427620632279534,277,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_squat,0.73224043715847,0.8589743589743589,0.7905604719764012,312,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_triceps_curl,0.9067524115755627,0.9245901639344263,0.9155844155844156,305,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,db_weighted_crunch,0.3435897435897436,0.22408026755852842,0.27125506072874495,299,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_11,one_arm_db_row,0.6597633136094675,0.7193548387096774,0.6882716049382716,310,ranked_diverse,axis_ax__rms,acc_norm__abs_mean,0.6426,0.6498
ranked_pair_12,db_bench_press,0.6360424028268551,0.5294117647058824,0.5778491171749599,340,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_biceps_curl,0.5745454545454546,0.5486111111111112,0.5612788632326821,288,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_rdl,0.6456692913385826,0.5597269624573379,0.5996343692870201,293,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_shoulder_press,0.2761394101876676,0.37184115523465705,0.3169230769230769,277,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_squat,0.47023809523809523,0.5064102564102564,0.4876543209876543,312,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_triceps_curl,1.0,0.8688524590163934,0.9298245614035088,305,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,db_weighted_crunch,0.28125,0.2709030100334448,0.27597955706984667,299,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
ranked_pair_12,one_arm_db_row,0.6285714285714286,0.7096774193548387,0.6666666666666666,310,ranked_diverse,axis_ax__rms,axis_ay__median,0.552,0.5483
db_bench_press_best_effect_pair,db_bench_press,0.6976744186046512,0.6176470588235294,0.6552262090483619,340,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_biceps_curl,0.9651162790697675,0.8645833333333334,0.9120879120879121,288,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_rdl,0.569620253164557,0.46075085324232085,0.5094339622641509,293,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_shoulder_press,0.34385964912280703,0.35379061371841153,0.3487544483985765,277,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_squat,0.7852564102564102,0.7852564102564102,0.7852564102564102,312,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_triceps_curl,0.7154696132596685,0.8491803278688524,0.7766116941529235,305,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,db_weighted_crunch,0.2956810631229236,0.2976588628762542,0.2966666666666667,299,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_bench_press_best_effect_pair,one_arm_db_row,0.5679347826086957,0.6741935483870968,0.616519174041298,310,exercise_effect,axis_ax__min,axis_ax__mean,0.6126,0.6163
db_biceps_curl_best_effect_pair,db_bench_press,0.18597560975609756,0.17941176470588235,0.18263473053892215,340,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_biceps_curl,0.9219330855018587,0.8611111111111112,0.8904847396768402,288,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_rdl,0.1828358208955224,0.16723549488054607,0.1746880570409982,293,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_shoulder_press,0.22433460076045628,0.21299638989169675,0.21851851851851853,277,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_squat,0.2125984251968504,0.17307692307692307,0.19081272084805653,312,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_triceps_curl,0.6607669616519174,0.7344262295081967,0.6956521739130435,305,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,db_weighted_crunch,0.1532033426183844,0.18394648829431437,0.16717325227963525,299,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_biceps_curl_best_effect_pair,one_arm_db_row,0.26744186046511625,0.2967741935483871,0.28134556574923547,310,exercise_effect,axis_ax__std,axis_ax__range,0.3502,0.3474
db_rdl_best_effect_pair,db_bench_press,0.659016393442623,0.5911764705882353,0.6232558139534884,340,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_biceps_curl,0.8984962406015038,0.8298611111111112,0.8628158844765343,288,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_rdl,0.6666666666666666,0.6006825938566553,0.6319569120287253,293,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_shoulder_press,0.36627906976744184,0.4548736462093863,0.4057971014492754,277,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_squat,0.7123287671232876,0.6666666666666666,0.6887417218543046,312,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_triceps_curl,0.7212643678160919,0.8229508196721311,0.7687595712098009,305,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,db_weighted_crunch,0.34980988593155893,0.3076923076923077,0.3274021352313167,299,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_rdl_best_effect_pair,one_arm_db_row,0.6491228070175439,0.7161290322580646,0.6809815950920245,310,exercise_effect,axis_ax__max,axis_ax__mean,0.6237,0.625
db_squat_best_effect_pair,db_bench_press,0.24624624624624625,0.2411764705882353,0.2436849925705795,340,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_biceps_curl,0.416,0.3611111111111111,0.38661710037174724,288,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_rdl,0.18214285714285713,0.17406143344709898,0.17801047120418848,293,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_shoulder_press,0.24914675767918087,0.26353790613718414,0.256140350877193,277,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_squat,0.7692307692307693,0.7692307692307693,0.7692307692307693,312,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_triceps_curl,0.40514469453376206,0.4131147540983607,0.4090909090909091,305,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,db_weighted_crunch,0.24521072796934865,0.2140468227424749,0.22857142857142856,299,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_squat_best_effect_pair,one_arm_db_row,0.3151041666666667,0.3903225806451613,0.34870317002881845,310,exercise_effect,axis_az__mean,axis_az__median,0.3525,0.3552
db_triceps_curl_best_effect_pair,db_bench_press,0.21069182389937108,0.19705882352941176,0.20364741641337386,340,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_biceps_curl,0.6094890510948905,0.5798611111111112,0.594306049822064,288,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_rdl,0.47706422018348627,0.5324232081911263,0.5032258064516129,293,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_shoulder_press,0.2814569536423841,0.30685920577617326,0.29360967184801384,277,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_squat,0.31950207468879666,0.2467948717948718,0.27848101265822783,312,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_triceps_curl,0.8888888888888888,0.8655737704918033,0.8770764119601329,305,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,db_weighted_crunch,0.23448275862068965,0.22742474916387959,0.23089983022071306,299,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_triceps_curl_best_effect_pair,one_arm_db_row,0.2853333333333333,0.34516129032258064,0.3124087591240876,310,exercise_effect,axis_ay__median,axis_ay__mean,0.4117,0.4088
db_weighted_crunch_best_effect_pair,db_bench_press,0.22193211488250653,0.25,0.2351313969571231,340,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_biceps_curl,0.37362637362637363,0.3541666666666667,0.36363636363636365,288,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_rdl,0.1220472440944882,0.10580204778156997,0.113345521023766,293,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_shoulder_press,0.3142857142857143,0.3574007220216607,0.3344594594594595,277,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_squat,0.425531914893617,0.32051282051282054,0.3656307129798903,312,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_triceps_curl,0.8571428571428571,0.9049180327868852,0.8803827751196173,305,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,db_weighted_crunch,0.6424050632911392,0.6789297658862876,0.6601626016260163,299,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
db_weighted_crunch_best_effect_pair,one_arm_db_row,0.18404907975460122,0.1935483870967742,0.18867924528301888,310,exercise_effect,corr__ax__az,acc_norm__spectral_entropy,0.3927,0.3944
one_arm_db_row_best_effect_pair,db_bench_press,0.5577557755775577,0.4970588235294118,0.5256609642301711,340,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_biceps_curl,0.8161764705882353,0.7708333333333334,0.7928571428571428,288,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_rdl,0.7239057239057239,0.7337883959044369,0.7288135593220338,293,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_shoulder_press,0.34523809523809523,0.4187725631768953,0.37846655791190864,277,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_squat,0.6889632107023411,0.6602564102564102,0.67430441898527,312,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_triceps_curl,0.677710843373494,0.7377049180327869,0.706436420722135,305,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,db_weighted_crunch,0.32971014492753625,0.30434782608695654,0.3165217391304348,299,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
one_arm_db_row_best_effect_pair,one_arm_db_row,0.7378640776699029,0.7354838709677419,0.7366720516962844,310,exercise_effect,axis_ax__max,axis_ax__median,0.6075,0.6073
