plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou,set_key,matched_rate_at_iou_0.50,prediction_ratio,over_segmentation_ratio
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,47,4,0.2333,yushuan0513workout | one_arm_db_row | set 1,0.3333333333333333,3.9166666666666665,2.9166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,39,3,0.2875,yushuan0513workout | one_arm_db_row | set 1,0.25,3.25,2.25
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,42,4,0.2557,yushuan0513workout | one_arm_db_row | set 1,0.3333333333333333,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,3,0,0.0726,yushuan0513workout | one_arm_db_row | set 1,0.0,0.25,-0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,19,12,0.411,yushuan0513workout | one_arm_db_row | set 1,1.0,1.5833333333333333,0.5833333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,41,2,0.2673,yushuan0513workout | one_arm_db_row | set 2,0.16666666666666666,3.4166666666666665,2.4166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,37,5,0.2922,yushuan0513workout | one_arm_db_row | set 2,0.4166666666666667,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,33,6,0.3101,yushuan0513workout | one_arm_db_row | set 2,0.5,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,15,12,0.5078,yushuan0513workout | one_arm_db_row | set 2,1.0,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,10,6,0.3773,yushuan0513workout | one_arm_db_row | set 2,0.5,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,35,3,0.2503,ziho0512workout | db_bench_press | set 0,0.3,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,21,5,0.369,ziho0512workout | db_bench_press | set 0,0.5,2.1,1.1
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,22,7,0.3678,ziho0512workout | db_bench_press | set 0,0.7,2.2,1.2
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,13,9,0.6807,ziho0512workout | db_bench_press | set 0,0.9,1.3,0.3
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,8,4,0.4328,ziho0512workout | db_bench_press | set 0,0.4,0.8,-0.2
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,41,4,0.2945,ziho0512workout | db_bench_press | set 1,0.2857142857142857,2.9285714285714284,1.9285714285714286
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,44,6,0.2596,ziho0512workout | db_bench_press | set 1,0.42857142857142855,3.142857142857143,2.142857142857143
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,38,5,0.2957,ziho0512workout | db_bench_press | set 1,0.35714285714285715,2.7142857142857144,1.7142857142857142
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,10,2,0.3072,ziho0512workout | db_bench_press | set 1,0.14285714285714285,0.7142857142857143,-0.2857142857142857
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,10,3,0.3894,ziho0512workout | db_bench_press | set 1,0.21428571428571427,0.7142857142857143,-0.2857142857142857
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,33,7,0.3174,ziho0512workout | db_bench_press | set 2,0.5833333333333334,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,45,4,0.2257,ziho0512workout | db_bench_press | set 2,0.3333333333333333,3.75,2.75
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,36,3,0.2611,ziho0512workout | db_bench_press | set 2,0.25,3.0,2.0
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,2,0,0.0255,ziho0512workout | db_bench_press | set 2,0.0,0.16666666666666666,-0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,6,0,0.1481,ziho0512workout | db_bench_press | set 2,0.0,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/188_ziho0512workout_db_bench_press_set_3.png,ziho0512workout,db_bench_press,3,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,32924,37047,9,6,0,0.152,ziho0512workout | db_bench_press | set 3,0.0,0.6666666666666666,-0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/188_ziho0512workout_db_bench_press_set_3.png,ziho0512workout,db_bench_press,3,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,32924,37047,9,26,6,0.2865,ziho0512workout | db_bench_press | set 3,0.6666666666666666,2.888888888888889,1.8888888888888888
artifacts_rep_classification/waveform_method_comparison/sets_all/188_ziho0512workout_db_bench_press_set_3.png,ziho0512workout,db_bench_press,3,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,32924,37047,9,5,0,0.1824,ziho0512workout | db_bench_press | set 3,0.0,0.5555555555555556,-0.4444444444444444
artifacts_rep_classification/waveform_method_comparison/sets_all/188_ziho0512workout_db_bench_press_set_3.png,ziho0512workout,db_bench_press,3,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,32924,37047,9,4,0,0.2279,ziho0512workout | db_bench_press | set 3,0.0,0.4444444444444444,-0.5555555555555556
artifacts_rep_classification/waveform_method_comparison/sets_all/188_ziho0512workout_db_bench_press_set_3.png,ziho0512workout,db_bench_press,3,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,32924,37047,9,3,0,0.1232,ziho0512workout | db_bench_press | set 3,0.0,0.3333333333333333,-0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/189_ziho0512workout_db_biceps_curl_set_0.png,ziho0512workout,db_biceps_curl,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,339285,344988,12,24,6,0.2835,ziho0512workout | db_biceps_curl | set 0,0.5,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/189_ziho0512workout_db_biceps_curl_set_0.png,ziho0512workout,db_biceps_curl,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,339285,344988,12,48,1,0.2242,ziho0512workout | db_biceps_curl | set 0,0.08333333333333333,4.0,3.0
artifacts_rep_classification/waveform_method_comparison/sets_all/189_ziho0512workout_db_biceps_curl_set_0.png,ziho0512workout,db_biceps_curl,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,339285,344988,12,20,12,0.4094,ziho0512workout | db_biceps_curl | set 0,1.0,1.6666666666666667,0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/189_ziho0512workout_db_biceps_curl_set_0.png,ziho0512workout,db_biceps_curl,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,339285,344988,12,17,4,0.3601,ziho0512workout | db_biceps_curl | set 0,0.3333333333333333,1.4166666666666667,0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/189_ziho0512workout_db_biceps_curl_set_0.png,ziho0512workout,db_biceps_curl,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,339285,344988,12,9,2,0.3015,ziho0512workout | db_biceps_curl | set 0,0.16666666666666666,0.75,-0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/190_ziho0512workout_db_biceps_curl_set_1.png,ziho0512workout,db_biceps_curl,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,352190,358128,12,51,1,0.2083,ziho0512workout | db_biceps_curl | set 1,0.08333333333333333,4.25,3.25
artifacts_rep_classification/waveform_method_comparison/sets_all/190_ziho0512workout_db_biceps_curl_set_1.png,ziho0512workout,db_biceps_curl,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,352190,358128,12,23,12,0.4122,ziho0512workout | db_biceps_curl | set 1,1.0,1.9166666666666667,0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/190_ziho0512workout_db_biceps_curl_set_1.png,ziho0512workout,db_biceps_curl,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,352190,358128,12,34,7,0.2738,ziho0512workout | db_biceps_curl | set 1,0.5833333333333334,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/190_ziho0512workout_db_biceps_curl_set_1.png,ziho0512workout,db_biceps_curl,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,352190,358128,12,10,4,0.3,ziho0512workout | db_biceps_curl | set 1,0.3333333333333333,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/190_ziho0512workout_db_biceps_curl_set_1.png,ziho0512workout,db_biceps_curl,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,352190,358128,12,10,5,0.3386,ziho0512workout | db_biceps_curl | set 1,0.4166666666666667,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/191_ziho0512workout_db_biceps_curl_set_2.png,ziho0512workout,db_biceps_curl,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,366327,371893,12,23,10,0.3654,ziho0512workout | db_biceps_curl | set 2,0.8333333333333334,1.9166666666666667,0.9166666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/191_ziho0512workout_db_biceps_curl_set_2.png,ziho0512workout,db_biceps_curl,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,366327,371893,12,22,11,0.421,ziho0512workout | db_biceps_curl | set 2,0.9166666666666666,1.8333333333333333,0.8333333333333334
artifacts_rep_classification/waveform_method_comparison/sets_all/191_ziho0512workout_db_biceps_curl_set_2.png,ziho0512workout,db_biceps_curl,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,366327,371893,12,18,11,0.4167,ziho0512workout | db_biceps_curl | set 2,0.9166666666666666,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/191_ziho0512workout_db_biceps_curl_set_2.png,ziho0512workout,db_biceps_curl,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,366327,371893,12,16,10,0.4406,ziho0512workout | db_biceps_curl | set 2,0.8333333333333334,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/191_ziho0512workout_db_biceps_curl_set_2.png,ziho0512workout,db_biceps_curl,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,366327,371893,12,12,4,0.393,ziho0512workout | db_biceps_curl | set 2,0.3333333333333333,1.0,0.0
artifacts_rep_classification/waveform_method_comparison/sets_all/192_ziho0512workout_db_rdl_set_0.png,ziho0512workout,db_rdl,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,164741,170126,12,30,6,0.2956,ziho0512workout | db_rdl | set 0,0.5,2.5,1.5
artifacts_rep_classification/waveform_method_comparison/sets_all/192_ziho0512workout_db_rdl_set_0.png,ziho0512workout,db_rdl,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,164741,170126,12,33,0,0.2586,ziho0512workout | db_rdl | set 0,0.0,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/192_ziho0512workout_db_rdl_set_0.png,ziho0512workout,db_rdl,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,164741,170126,12,34,5,0.2953,ziho0512workout | db_rdl | set 0,0.4166666666666667,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/192_ziho0512workout_db_rdl_set_0.png,ziho0512workout,db_rdl,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,164741,170126,12,8,0,0.3525,ziho0512workout | db_rdl | set 0,0.0,0.6666666666666666,-0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/192_ziho0512workout_db_rdl_set_0.png,ziho0512workout,db_rdl,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,164741,170126,12,12,4,0.4165,ziho0512workout | db_rdl | set 0,0.3333333333333333,1.0,0.0
artifacts_rep_classification/waveform_method_comparison/sets_all/193_ziho0512workout_db_rdl_set_1.png,ziho0512workout,db_rdl,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,182134,182966,2,10,0,0.1783,ziho0512workout | db_rdl | set 1,0.0,5.0,4.0
artifacts_rep_classification/waveform_method_comparison/sets_all/193_ziho0512workout_db_rdl_set_1.png,ziho0512workout,db_rdl,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,182134,182966,2,9,2,0.2152,ziho0512workout | db_rdl | set 1,1.0,4.5,3.5
artifacts_rep_classification/waveform_method_comparison/sets_all/193_ziho0512workout_db_rdl_set_1.png,ziho0512workout,db_rdl,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,182134,182966,2,10,0,0.1864,ziho0512workout | db_rdl | set 1,0.0,5.0,4.0
artifacts_rep_classification/waveform_method_comparison/sets_all/193_ziho0512workout_db_rdl_set_1.png,ziho0512workout,db_rdl,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,182134,182966,2,5,2,0.3522,ziho0512workout | db_rdl | set 1,1.0,2.5,1.5
artifacts_rep_classification/waveform_method_comparison/sets_all/193_ziho0512workout_db_rdl_set_1.png,ziho0512workout,db_rdl,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,182134,182966,2,3,0,0.2096,ziho0512workout | db_rdl | set 1,0.0,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/194_ziho0512workout_db_rdl_set_2.png,ziho0512workout,db_rdl,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,184066,188454,12,49,0,0.2219,ziho0512workout | db_rdl | set 2,0.0,4.083333333333333,3.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/194_ziho0512workout_db_rdl_set_2.png,ziho0512workout,db_rdl,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,184066,188454,12,42,2,0.262,ziho0512workout | db_rdl | set 2,0.16666666666666666,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/194_ziho0512workout_db_rdl_set_2.png,ziho0512workout,db_rdl,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,184066,188454,12,39,4,0.2612,ziho0512workout | db_rdl | set 2,0.3333333333333333,3.25,2.25
artifacts_rep_classification/waveform_method_comparison/sets_all/194_ziho0512workout_db_rdl_set_2.png,ziho0512workout,db_rdl,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,184066,188454,12,15,12,0.6406,ziho0512workout | db_rdl | set 2,1.0,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/194_ziho0512workout_db_rdl_set_2.png,ziho0512workout,db_rdl,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,184066,188454,12,9,5,0.4523,ziho0512workout | db_rdl | set 2,0.4166666666666667,0.75,-0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/195_ziho0512workout_db_rdl_set_5.png,ziho0512workout,db_rdl,5,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,195248,199989,12,44,2,0.2434,ziho0512workout | db_rdl | set 5,0.16666666666666666,3.6666666666666665,2.6666666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/195_ziho0512workout_db_rdl_set_5.png,ziho0512workout,db_rdl,5,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,195248,199989,12,41,1,0.2518,ziho0512workout | db_rdl | set 5,0.08333333333333333,3.4166666666666665,2.4166666666666665
artifacts_rep_classification/waveform_method_comparison/sets_all/195_ziho0512workout_db_rdl_set_5.png,ziho0512workout,db_rdl,5,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,195248,199989,12,31,3,0.324,ziho0512workout | db_rdl | set 5,0.25,2.5833333333333335,1.5833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/195_ziho0512workout_db_rdl_set_5.png,ziho0512workout,db_rdl,5,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,195248,199989,12,6,1,0.3481,ziho0512workout | db_rdl | set 5,0.08333333333333333,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/195_ziho0512workout_db_rdl_set_5.png,ziho0512workout,db_rdl,5,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,195248,199989,12,8,2,0.397,ziho0512workout | db_rdl | set 5,0.16666666666666666,0.6666666666666666,-0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/196_ziho0512workout_db_shoulder_press_set_0.png,ziho0512workout,db_shoulder_press,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,280970,285805,11,27,3,0.3347,ziho0512workout | db_shoulder_press | set 0,0.2727272727272727,2.4545454545454546,1.4545454545454546
artifacts_rep_classification/waveform_method_comparison/sets_all/196_ziho0512workout_db_shoulder_press_set_0.png,ziho0512workout,db_shoulder_press,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,280970,285805,11,23,6,0.3564,ziho0512workout | db_shoulder_press | set 0,0.5454545454545454,2.090909090909091,1.0909090909090908
artifacts_rep_classification/waveform_method_comparison/sets_all/196_ziho0512workout_db_shoulder_press_set_0.png,ziho0512workout,db_shoulder_press,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,280970,285805,11,29,2,0.3081,ziho0512workout | db_shoulder_press | set 0,0.18181818181818182,2.6363636363636362,1.6363636363636365
artifacts_rep_classification/waveform_method_comparison/sets_all/196_ziho0512workout_db_shoulder_press_set_0.png,ziho0512workout,db_shoulder_press,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,280970,285805,11,1,0,0.0597,ziho0512workout | db_shoulder_press | set 0,0.0,0.09090909090909091,-0.9090909090909091
artifacts_rep_classification/waveform_method_comparison/sets_all/196_ziho0512workout_db_shoulder_press_set_0.png,ziho0512workout,db_shoulder_press,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,280970,285805,11,8,6,0.5227,ziho0512workout | db_shoulder_press | set 0,0.5454545454545454,0.7272727272727273,-0.2727272727272727
artifacts_rep_classification/waveform_method_comparison/sets_all/197_ziho0512workout_db_shoulder_press_set_1.png,ziho0512workout,db_shoulder_press,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,301263,305372,11,21,7,0.4112,ziho0512workout | db_shoulder_press | set 1,0.6363636363636364,1.9090909090909092,0.9090909090909091
artifacts_rep_classification/waveform_method_comparison/sets_all/197_ziho0512workout_db_shoulder_press_set_1.png,ziho0512workout,db_shoulder_press,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,301263,305372,11,32,2,0.2853,ziho0512workout | db_shoulder_press | set 1,0.18181818181818182,2.909090909090909,1.9090909090909092
artifacts_rep_classification/waveform_method_comparison/sets_all/197_ziho0512workout_db_shoulder_press_set_1.png,ziho0512workout,db_shoulder_press,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,301263,305372,11,22,6,0.3408,ziho0512workout | db_shoulder_press | set 1,0.5454545454545454,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/197_ziho0512workout_db_shoulder_press_set_1.png,ziho0512workout,db_shoulder_press,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,301263,305372,11,3,0,0.1043,ziho0512workout | db_shoulder_press | set 1,0.0,0.2727272727272727,-0.7272727272727273
artifacts_rep_classification/waveform_method_comparison/sets_all/197_ziho0512workout_db_shoulder_press_set_1.png,ziho0512workout,db_shoulder_press,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,301263,305372,11,2,0,0.0193,ziho0512workout | db_shoulder_press | set 1,0.0,0.18181818181818182,-0.8181818181818182
artifacts_rep_classification/waveform_method_comparison/sets_all/198_ziho0512workout_db_shoulder_press_set_2.png,ziho0512workout,db_shoulder_press,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,317269,320721,9,21,7,0.3482,ziho0512workout | db_shoulder_press | set 2,0.7777777777777778,2.3333333333333335,1.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/198_ziho0512workout_db_shoulder_press_set_2.png,ziho0512workout,db_shoulder_press,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,317269,320721,9,23,2,0.2698,ziho0512workout | db_shoulder_press | set 2,0.2222222222222222,2.5555555555555554,1.5555555555555556
artifacts_rep_classification/waveform_method_comparison/sets_all/198_ziho0512workout_db_shoulder_press_set_2.png,ziho0512workout,db_shoulder_press,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,317269,320721,9,14,0,0.2674,ziho0512workout | db_shoulder_press | set 2,0.0,1.5555555555555556,0.5555555555555556
artifacts_rep_classification/waveform_method_comparison/sets_all/198_ziho0512workout_db_shoulder_press_set_2.png,ziho0512workout,db_shoulder_press,2,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,317269,320721,9,2,0,0.0356,ziho0512workout | db_shoulder_press | set 2,0.0,0.2222222222222222,-0.7777777777777778
artifacts_rep_classification/waveform_method_comparison/sets_all/198_ziho0512workout_db_shoulder_press_set_2.png,ziho0512workout,db_shoulder_press,2,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,317269,320721,9,7,2,0.3698,ziho0512workout | db_shoulder_press | set 2,0.2222222222222222,0.7777777777777778,-0.2222222222222222
artifacts_rep_classification/waveform_method_comparison/sets_all/199_ziho0512workout_db_squat_set_0.png,ziho0512workout,db_squat,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,466008,471018,12,31,4,0.3013,ziho0512workout | db_squat | set 0,0.3333333333333333,2.5833333333333335,1.5833333333333333
