file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,270858,20972,gyro_magnitude_min,min,270855,-3,3,84,-0.7852
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,270858,20972,acc_jerk_max,max,270942,84,84,84,2.4572
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,270858,20972,gyro_jerk_max,max,270942,84,84,84,0.1896
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,270858,20972,motion_energy_min,min,270857,-1,1,84,-0.7522
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,270858,20972,transition_energy_max,max,270942,84,84,84,1.1065
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,pca_extreme_max,max,271207,76,76,84,3.5934
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,pca_velocity_min,min,271157,26,26,84,-0.5531
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,acc_magnitude_min,min,271165,34,34,84,-0.7462
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,gyro_magnitude_min,min,271146,15,15,84,-0.7155
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,acc_jerk_max,max,271047,-84,84,84,2.6023
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,gyro_jerk_max,max,271210,79,79,84,1.4538
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,motion_energy_min,min,271147,16,16,84,-0.9781
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271131,21245,transition_energy_max,max,271208,77,77,84,1.3844
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,pca_extreme_max,max,271397,27,27,84,2.5074
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,pca_velocity_min,min,271292,-78,78,84,-0.6805
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,acc_magnitude_min,min,271444,74,74,84,-0.7181
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,gyro_magnitude_min,min,271380,10,10,84,-0.638
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,acc_jerk_max,max,271415,45,45,84,1.1456
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,gyro_jerk_max,max,271409,39,39,84,0.2195
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,motion_energy_min,min,271307,-63,63,84,-0.8085
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271370,21484,transition_energy_max,max,271408,38,38,84,0.5315
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,pca_extreme_max,max,271650,64,64,84,4.4486
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,pca_velocity_min,min,271600,14,14,84,-0.5658
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,acc_magnitude_min,min,271502,-84,84,84,-0.7614
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,gyro_magnitude_min,min,271593,7,7,84,-0.715
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,acc_jerk_max,max,271655,69,69,84,1.3445
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,gyro_jerk_max,max,271654,68,68,84,1.6492
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,motion_energy_min,min,271594,8,8,84,-0.9485
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271586,21700,transition_energy_max,max,271655,69,69,84,1.5797
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,pca_extreme_max,max,271881,24,24,84,2.1643
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,pca_velocity_min,min,271833,-24,24,84,-0.6654
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,acc_magnitude_min,min,271887,30,30,84,-0.7422
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,gyro_magnitude_min,min,271823,-34,34,84,-0.8113
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,acc_jerk_max,max,271890,33,33,84,2.1689
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,gyro_jerk_max,max,271940,83,83,84,0.8403
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,motion_energy_min,min,271839,-18,18,84,-0.9157
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,271857,21971,transition_energy_max,max,271891,34,34,84,0.8727
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,pca_extreme_max,max,272143,33,33,84,3.2958
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,pca_velocity_min,min,272083,-27,27,84,-0.6716
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,acc_magnitude_min,min,272152,42,42,84,-0.8242
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,gyro_magnitude_min,min,272108,-2,2,84,-0.79
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,acc_jerk_max,max,272194,84,84,84,0.6397
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,gyro_jerk_max,max,272161,51,51,84,1.3019
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,motion_energy_min,min,272080,-30,30,84,-0.9606
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272110,22224,transition_energy_max,max,272157,47,47,84,0.9449
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,pca_extreme_max,max,272422,81,81,84,3.2094
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,pca_velocity_min,min,272355,14,14,84,-0.5449
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,acc_magnitude_min,min,272399,58,58,84,-0.9675
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,gyro_magnitude_min,min,272262,-79,79,84,-0.779
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,acc_jerk_max,max,272287,-54,54,84,0.4681
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,gyro_jerk_max,max,272272,-69,69,84,0.8734
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,motion_energy_min,min,272261,-80,80,84,-0.9718
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272341,22455,transition_energy_max,max,272280,-61,61,84,0.3514
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,pca_extreme_max,max,272668,82,82,84,3.0243
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,pca_velocity_min,min,272550,-36,36,84,-0.7837
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,acc_magnitude_min,min,272634,48,48,84,-0.9276
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,gyro_magnitude_min,min,272612,26,26,84,-0.6013
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,acc_jerk_max,max,272502,-84,84,84,0.9277
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,gyro_jerk_max,max,272656,70,70,84,0.8502
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,motion_energy_min,min,272610,24,24,84,-0.9531
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272586,22700,transition_energy_max,max,272669,83,83,84,0.6598
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,pca_extreme_max,max,272891,63,63,84,3.8901
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,pca_velocity_min,min,272792,-36,36,84,-0.571
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,acc_magnitude_min,min,272839,11,11,84,-0.8776
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,gyro_magnitude_min,min,272838,10,10,84,-0.5771
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,acc_jerk_max,max,272912,84,84,84,1.901
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,gyro_jerk_max,max,272896,68,68,84,2.611
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,motion_energy_min,min,272791,-37,37,84,-0.972
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,272828,22942,transition_energy_max,max,272901,73,73,84,2.2669
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,pca_extreme_max,max,273125,75,75,84,2.1518
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,pca_velocity_min,min,273101,51,51,84,-0.4942
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,acc_magnitude_min,min,273083,33,33,84,-0.8298
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,gyro_magnitude_min,min,273023,-27,27,84,-0.7788
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,acc_jerk_max,max,272966,-84,84,84,1.7749
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,gyro_jerk_max,max,272967,-83,83,84,0.6717
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,motion_energy_min,min,273023,-27,27,84,-0.9526
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,273050,23164,transition_energy_max,max,272966,-84,84,84,0.7093
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,pca_extreme_max,max,278834,-64,64,80,1.3229
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,pca_velocity_min,min,278952,54,54,80,-0.4866
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,acc_magnitude_min,min,278882,-16,16,80,-1.1854
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,gyro_magnitude_min,min,278826,-72,72,80,-0.5535
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,acc_jerk_max,max,278818,-80,80,80,-0.1954
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,gyro_jerk_max,max,278863,-35,35,80,2.5363
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,motion_energy_min,min,278904,6,6,80,-0.507
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278898,231,transition_energy_max,max,278865,-33,33,80,0.8027
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,pca_extreme_max,max,279072,-55,55,80,1.2898
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,pca_velocity_min,min,279134,7,7,80,-1.7302
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,acc_magnitude_min,min,279131,4,4,80,-1.4381
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,gyro_magnitude_min,min,279117,-10,10,80,-1.5888
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,acc_jerk_max,max,279055,-72,72,80,1.0784
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,gyro_jerk_max,max,279206,79,79,80,1.4053
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,motion_energy_min,min,279117,-10,10,80,-1.8087
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279127,460,transition_energy_max,max,279207,80,80,80,0.5526
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,pca_extreme_max,max,279307,-47,47,80,1.632
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,pca_velocity_min,min,279360,6,6,80,-1.5058
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,acc_magnitude_min,min,279352,-2,2,80,-1.5561
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,gyro_magnitude_min,min,279351,-3,3,80,-1.348
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,acc_jerk_max,max,279275,-79,79,80,1.6444
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,gyro_jerk_max,max,279427,73,73,80,1.6642
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,motion_energy_min,min,279351,-3,3,80,-1.8739
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279354,687,transition_energy_max,max,279275,-79,79,80,0.7608
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,pca_extreme_max,max,279537,-44,44,80,1.1868
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,pca_velocity_min,min,279578,-3,3,80,-1.6673
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,acc_magnitude_min,min,279563,-18,18,80,-1.4066
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,gyro_magnitude_min,min,279577,-4,4,80,-1.3555
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,acc_jerk_max,max,279635,54,54,80,2.1634
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,gyro_jerk_max,max,279629,48,48,80,3.308
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,motion_energy_min,min,279579,-2,2,80,-1.8015
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279581,914,transition_energy_max,max,279629,48,48,80,1.5816
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,pca_extreme_max,max,279730,-80,80,80,1.7311
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,pca_velocity_min,min,279828,18,18,80,-1.5218
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,acc_magnitude_min,min,279794,-16,16,80,-1.4665
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,gyro_magnitude_min,min,279848,38,38,80,-1.4839
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,acc_jerk_max,max,279739,-71,71,80,1.2913
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,gyro_jerk_max,max,279884,74,74,80,1.378
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,motion_energy_min,min,279832,22,22,80,-1.8068
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,279810,1143,transition_energy_max,max,279884,74,74,80,1.1199
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,pca_extreme_max,max,280004,-58,58,80,2.3025
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,pca_velocity_min,min,280049,-13,13,80,-1.674
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,acc_magnitude_min,min,280074,12,12,80,-1.2476
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,gyro_magnitude_min,min,280049,-13,13,80,-1.3698
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,acc_jerk_max,max,279991,-71,71,80,1.4766
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,gyro_jerk_max,max,280124,62,62,80,1.4284
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,motion_energy_min,min,280049,-13,13,80,-1.7328
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280062,1395,transition_energy_max,max,279996,-66,66,80,1.2214
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,pca_extreme_max,max,280361,79,79,80,1.9951
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,pca_velocity_min,min,280285,3,3,80,-1.8427
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,acc_magnitude_min,min,280282,0,0,80,-1.1364
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,gyro_magnitude_min,min,280293,11,11,80,-1.3734
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,acc_jerk_max,max,280358,76,76,80,1.6805
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,gyro_jerk_max,max,280358,76,76,80,1.6889
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,motion_energy_min,min,280288,6,6,80,-1.7536
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280282,1615,transition_energy_max,max,280353,71,71,80,1.4946
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,pca_extreme_max,max,280581,74,74,80,2.1783
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,pca_velocity_min,min,280485,-22,22,80,-0.9734
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,acc_magnitude_min,min,280504,-3,3,80,-1.4856
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,gyro_magnitude_min,min,280495,-12,12,80,-1.4027
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,acc_jerk_max,max,280577,70,70,80,2.0908
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,gyro_jerk_max,max,280586,79,79,80,1.217
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,motion_energy_min,min,280491,-16,16,80,-1.5319
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280507,1840,transition_energy_max,max,280587,80,80,80,1.1766
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,pca_extreme_max,max,280654,-39,39,80,1.5987
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,pca_velocity_min,min,280721,28,28,80,-1.4665
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,acc_magnitude_min,min,280716,23,23,80,-0.8716
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,gyro_magnitude_min,min,280731,38,38,80,-1.2796
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,acc_jerk_max,max,280773,80,80,80,1.013
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,gyro_jerk_max,max,280773,80,80,80,1.7102
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,motion_energy_min,min,280729,36,36,80,-1.4987
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280693,2026,transition_energy_max,max,280773,80,80,80,1.0354
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,pca_extreme_max,max,280876,-50,50,80,1.5595
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,pca_velocity_min,min,280917,-9,9,80,-1.4857
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,acc_magnitude_min,min,280937,11,11,80,-1.2939
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,gyro_magnitude_min,min,280948,22,22,80,-1.2544
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,acc_jerk_max,max,281004,78,78,80,1.0445
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,gyro_jerk_max,max,281002,76,76,80,3.2046
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,motion_energy_min,min,280942,16,16,80,-1.5478
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,280926,2259,transition_energy_max,max,281004,78,78,80,2.0064
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,pca_extreme_max,max,281227,66,66,80,1.83
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,pca_velocity_min,min,281138,-23,23,80,-0.9841
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,acc_magnitude_min,min,281200,39,39,80,-1.0876
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,gyro_magnitude_min,min,281126,-35,35,80,-1.1909
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,acc_jerk_max,max,281241,80,80,80,1.0553
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,gyro_jerk_max,max,281203,42,42,80,2.9824
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,motion_energy_min,min,281145,-16,16,80,-1.3199
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,281161,2494,transition_energy_max,max,281203,42,42,80,1.211
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,pca_extreme_max,max,200119,-45,45,100,1.2798
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,pca_velocity_min,min,200229,65,65,100,-1.0091
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,acc_magnitude_min,min,200257,93,93,100,-1.5919
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,gyro_magnitude_min,min,200151,-13,13,100,-1.5141
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,acc_jerk_max,max,200124,-40,40,100,3.3965
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,gyro_jerk_max,max,200132,-32,32,100,1.4273
datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,200164,260,motion_energy_min,min,200229,65,65,100,-1.6992
