folder,source_file,source_row_index,row_key,row_instance,exercise_index,exercise,set_id,rep_id,kg,rpe,rpe_class,completed,raw_value,filled_from_previous
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,2,1_4,0,1,db_bench_press,4,11,8.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,0,11.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,1,11.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,2,11.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,3,11.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,4,11.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,5,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,6,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,7,11.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,8,11.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,9,11.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,10,11.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,4,2_0,0,2,one_arm_db_row,0,11,11.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,0,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,1,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,2,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,3,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,4,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,5,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,6,11.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,7,11.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,8,11.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,9,11.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,10,11.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,5,2_1,0,2,one_arm_db_row,1,11,11.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,0,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,1,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,2,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,3,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,4,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,5,11.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,6,11.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,7,11.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,8,11.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,9,11.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,10,11.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,6,2_2,0,2,one_arm_db_row,2,11,11.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,0,12.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,1,12.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,2,12.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,3,12.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,4,12.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,5,12.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,6,12.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,7,12.0,4.0,4.0,True,4,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,8,12.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,9,12.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,10,12.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,8,3_0,0,3,db_rdl,0,11,12.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,0,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,1,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,2,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,3,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,4,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,5,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,6,12.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,7,12.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,8,12.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,9,12.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,10,12.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,9,3_1,0,3,db_rdl,1,11,12.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,0,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,1,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,2,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,3,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,4,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,5,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,6,12.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,7,12.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,8,12.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,9,12.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,10,12.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,10,3_2,0,3,db_rdl,2,11,12.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,0,8.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,1,8.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,2,8.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,3,8.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,4,8.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,5,8.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,6,8.0,5.0,5.0,True,5.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,7,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,8,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,9,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,10,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,12,4_0,0,4,db_weighted_crunch,0,11,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,0,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,1,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,2,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,3,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,4,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,5,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,6,8.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,7,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,8,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,9,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,10,8.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,13,4_2,0,4,db_weighted_crunch,2,11,8.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,0,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,1,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,2,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,3,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,4,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,5,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,6,8.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,7,8.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,8,8.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,9,8.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,10,8.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,14,4_3,0,4,db_weighted_crunch,3,11,8.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,0,8.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,1,8.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,2,8.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,3,8.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,4,8.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,5,8.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,6,8.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,7,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,8,8.0,5.0,5.0,True,5,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,9,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,10,8.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,16,5_1,0,5,db_shoulder_press,1,11,8.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,0,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,1,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,2,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,3,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,4,8.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,5,8.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,6,8.0,10.0,10.0,True,10.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,17,5_2,0,5,db_shoulder_press,2,7,8.0,,,False,X,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,0,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,1,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,2,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,3,8.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,4,8.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,5,8.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,6,8.0,10.0,10.0,True,10.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,18,5_3,0,5,db_shoulder_press,3,7,8.0,,,False,X,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,0,5.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,1,5.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,2,5.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,3,5.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,4,5.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,5,5.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,6,5.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,7,5.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,8,5.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,9,5.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,10,5.0,6.0,6.0,True,6,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,20,6_0,0,6,db_biceps_curl,0,11,5.0,7.0,7.0,True,7,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,0,5.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,1,5.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,2,5.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,3,5.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,4,5.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,5,5.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,6,5.0,7.0,7.0,True,7.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,7,5.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,8,5.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,9,5.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,10,5.0,8.0,8.0,True,8,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,21,6_1,0,6,db_biceps_curl,1,11,5.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,0,5.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,1,5.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,2,5.0,8.0,8.0,True,8.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,3,5.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,4,5.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,5,5.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,6,5.0,9.0,9.0,True,9.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,7,5.0,9.0,9.0,True,9,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,8,5.0,10.0,10.0,True,10,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,22,6_2,0,6,db_biceps_curl,2,9,5.0,,,False,X,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,0,5.0,1.0,1.0,True,1.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,1,5.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,2,5.0,2.0,2.0,True,2.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,3,5.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,4,5.0,3.0,3.0,True,3.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,5,5.0,4.0,4.0,True,4.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,6,5.0,6.0,6.0,True,6.0,False
yanz0510workout,datasets/workout/yanz0510workout/yanz0510workout.xlsx,24,7_0,0,7,db_triceps_curl,0,7,5.0,6.0,6.0,True,6,False
