stage,model_type,fold,train_subjects,val_subject,test_subject,selected_alpha,val_selection_mae,n_features,val_n,val_mae,val_rmse,val_r2,val_spearman,val_rounded_exact_acc,val_rounded_pm1_acc,test_n,test_mae,test_rmse,test_r2,test_spearman,test_rounded_exact_acc,test_rounded_pm1_acc
M4_add_one__kg,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.3024121778030209,12,275,1.3024121778030209,1.589762129207955,0.47104240999476765,0.6975934339000596,0.22181818181818183,0.6218181818181818,281,1.4843895300419148,1.7951906720402273,0.22440880505392025,0.8032327202943552,0.19217081850533807,0.5587188612099644
M4_add_one__kg,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.1696347284975666,12,285,1.1696347284975666,1.6271538566913215,0.2272204846184015,0.6970210472724309,0.30526315789473685,0.7543859649122807,275,1.296960656633302,1.6119801458862633,0.45615400350072355,0.7042267071024993,0.24363636363636362,0.6363636363636364
M4_add_one__kg,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,100.0,0.8295724373495256,12,281,0.8295724373495256,1.0794931666033971,0.7320588004765209,0.8716563294142186,0.40213523131672596,0.8505338078291815,285,1.1308709911545103,1.540384398886534,0.3074413077745548,0.7231163207616045,0.312280701754386,0.7614035087719299
M4_add_one__kg,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,100.0,1.4761123335694313,12,268,1.4761123335694313,1.6784909655312132,0.2618660249490333,0.8548592630092674,0.12313432835820895,0.5223880597014925,281,0.9904133872706423,1.3154598627120775,0.6021174385406776,0.8288990328378313,0.36298932384341637,0.7793594306049823
M4_add_one__kg,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.2053246927465648,12,289,1.2053246927465648,1.4888096200401024,0.5224035185714337,0.8086175253776701,0.23875432525951557,0.6885813148788927,268,1.287848308514878,1.4957797920069669,0.41381796695143325,0.8493431948782957,0.17537313432835822,0.5970149253731343
M4_add_one__n_reps,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,100.0,0.8488489338023781,12,266,0.8488489338023781,1.080586855868235,0.7439337680024154,0.912160173314523,0.39473684210526316,0.8157894736842105,289,1.039311073465486,1.3294892385815367,0.6191513341753672,0.8369582022021145,0.33217993079584773,0.7093425605536332
M4_add_one__n_reps,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,100.0,1.651133430802643,12,281,1.651133430802643,1.9730818358585183,0.06308131302032927,0.8019324475911718,0.18149466192170818,0.4875444839857651,266,1.0514423249043003,1.2781164736325776,0.6417602156138171,0.8802492421075282,0.2744360902255639,0.7368421052631579
M4_add_one__n_reps,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.2440720319306464,12,275,1.2440720319306464,1.5052244127213747,0.5258027122223806,0.7184769459108078,0.2109090909090909,0.6581818181818182,281,1.639146206516283,1.938186985579714,0.09592793477602912,0.8136658282122783,0.1423487544483986,0.5373665480427047
M4_add_one__n_reps,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.2091759572464618,12,285,1.2091759572464618,1.6492413170614648,0.2060982227580922,0.690266367402956,0.2807017543859649,0.7333333333333333,275,1.2491418853457368,1.5402013810086186,0.5035087765381829,0.7128729686823574,0.22181818181818183,0.6690909090909091
M4_add_one__n_reps,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.01,0.7893719647745996,12,281,0.7893719647745996,1.076580561121813,0.7335027265957181,0.864073203879944,0.46619217081850534,0.8398576512455516,285,1.2032624728482426,1.6259022011121558,0.2284089177436327,0.7129510188651214,0.2982456140350877,0.7157894736842105
M4_add_one__n_reps,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.01,1.3974324525158413,12,268,1.3974324525158413,1.6053756025310448,0.3247719165780172,0.8593322295269432,0.13432835820895522,0.5447761194029851,281,0.9501390759642891,1.2746667002109726,0.6264119440294599,0.8287885963102832,0.35587188612099646,0.800711743772242
M4_add_one__n_reps,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.1914365771980389,12,289,1.1914365771980389,1.478024930576324,0.5292977166703645,0.8242614865536781,0.2491349480968858,0.698961937716263,268,1.4358869433136654,1.632162873107019,0.30205022908105483,0.861657931668083,0.11940298507462686,0.5559701492537313
M4_add_one__rep_duration_sec,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,0.01,0.8659674736485651,12,266,0.8659674736485651,1.1015529843813743,0.7339006996306207,0.903794424287792,0.3533834586466165,0.8421052631578947,289,1.0842276306455376,1.4058266165021034,0.5741601413835004,0.8079112313241904,0.31833910034602075,0.7439446366782007
M4_add_one__rep_duration_sec,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,100.0,1.5874245406356196,12,281,1.5874245406356196,1.9107231376308196,0.12136756884538391,0.7972201564096498,0.17793594306049823,0.5160142348754448,266,1.0282519568554496,1.2495365219526708,0.657602284316893,0.8872939477276347,0.2857142857142857,0.7593984962406015
