recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
2026-03-11T17:23:05.084705,1678168,-349.0,1331.0,18552.0,-108.0,-22.0,-194.0,3885.0,5257.0,-3068.0
2026-03-11T17:23:05.105076,1678178,-791.0,1184.0,16514.0,-117.0,-32.0,-199.0,3885.0,5257.0,-3068.0
2026-03-11T17:23:05.112313,1678188,-1766.0,1313.0,14699.0,-113.0,-50.0,-164.0,3888.0,5254.0,-3073.0
2026-03-11T17:23:05.127568,1678198,-1324.0,1215.0,15316.0,-123.0,-56.0,-204.0,3888.0,5254.0,-3073.0
2026-03-11T17:23:05.130836,1678208,-1648.0,1168.0,14309.0,-122.0,-49.0,-139.0,3883.0,5259.0,-3050.0
2026-03-11T17:23:05.130888,1678218,-1211.0,1160.0,15402.0,-150.0,9.0,-210.0,3883.0,5259.0,-3050.0
2026-03-11T17:23:05.181589,1678228,-1070.0,867.0,14170.0,-139.0,-29.0,-135.0,3875.0,5264.0,-3047.0
2026-03-11T17:23:05.182856,1678238,-1073.0,1047.0,15008.0,-130.0,-71.0,-173.0,3875.0,5264.0,-3047.0
2026-03-11T17:23:05.182898,1678248,-1074.0,1350.0,16419.0,-130.0,-71.0,-173.0,3885.0,5247.0,-3111.0
2026-03-11T17:23:05.182930,1678258,-400.0,1042.0,16590.0,-123.0,-39.0,-189.0,3885.0,5247.0,-3111.0
2026-03-11T17:23:05.182961,1678268,-928.0,1084.0,15703.0,-159.0,-76.0,-136.0,3893.0,5267.0,-3078.0
2026-03-11T17:23:05.185606,1678278,-464.0,1208.0,17208.0,-180.0,-46.0,-177.0,3893.0,5267.0,-3078.0
2026-03-11T17:23:05.196912,1678288,-1177.0,1010.0,14797.0,-142.0,-55.0,-155.0,3890.0,5254.0,-3095.0
2026-03-11T17:23:05.206828,1678298,-1333.0,1231.0,15595.0,-174.0,-37.0,-238.0,3890.0,5254.0,-3095.0
2026-03-11T17:23:05.226870,1678308,-686.0,1229.0,16902.0,-140.0,-60.0,-138.0,3880.0,5249.0,-3055.0
2026-03-11T17:23:05.230100,1678318,-948.0,1028.0,15275.0,-154.0,-25.0,-170.0,3880.0,5249.0,-3055.0
2026-03-11T17:23:05.236945,1678328,-1106.0,1453.0,17081.0,-154.0,-25.0,-170.0,3886.0,5267.0,-3150.0
2026-03-11T17:23:05.254534,1678338,-494.0,1221.0,17407.0,-141.0,-44.0,-138.0,3886.0,5267.0,-3150.0
2026-03-11T17:23:05.268546,1678348,-470.0,937.0,16123.0,-147.0,-40.0,-150.0,3882.0,5255.0,-3040.0
2026-03-11T17:23:05.290598,1678358,-798.0,1332.0,17179.0,-145.0,-33.0,-208.0,3882.0,5255.0,-3040.0
2026-03-11T17:23:05.298428,1678368,-402.0,1382.0,18391.0,-170.0,-78.0,-101.0,3870.0,5261.0,-3032.0
2026-03-11T17:23:05.298484,1678378,-541.0,1298.0,17531.0,-164.0,-49.0,-202.0,3870.0,5261.0,-3032.0
2026-03-11T17:23:05.301333,1678388,-199.0,1265.0,18351.0,-125.0,-98.0,-122.0,3885.0,5252.0,-3050.0
2026-03-11T17:23:05.306801,1678398,-791.0,1190.0,16501.0,-118.0,-21.0,-205.0,3885.0,5252.0,-3050.0
2026-03-11T17:23:05.318011,1678408,-144.0,878.0,16444.0,-150.0,-14.0,-144.0,3888.0,5247.0,-3115.0
2026-03-11T17:23:05.334741,1678418,-717.0,1148.0,16500.0,-150.0,-14.0,-144.0,3888.0,5247.0,-3115.0
2026-03-11T17:23:05.346239,1678428,-1428.0,1050.0,14426.0,-178.0,-41.0,-180.0,3889.0,5248.0,-3082.0
2026-03-11T17:23:05.346304,1678438,-870.0,1038.0,15658.0,-169.0,-47.0,-180.0,3889.0,5248.0,-3082.0
2026-03-11T17:23:05.360309,1678448,29.0,847.0,17077.0,-163.0,-53.0,-142.0,3883.0,5254.0,-3130.0
2026-03-11T17:23:05.370870,1678458,-568.0,1156.0,17039.0,-183.0,-47.0,-226.0,3883.0,5254.0,-3130.0
2026-03-11T17:23:05.385651,1678468,-1030.0,1540.0,17739.0,-139.0,-51.0,-197.0,3885.0,5244.0,-3032.0
2026-03-11T17:23:05.385700,1678478,-448.0,1197.0,17328.0,-162.0,-54.0,-230.0,3885.0,5244.0,-3032.0
2026-03-11T17:23:05.395758,1678488,-627.0,931.0,15795.0,-159.0,-52.0,-154.0,3884.0,5246.0,-3032.0
2026-03-11T17:23:05.407560,1678498,-938.0,1142.0,15691.0,-159.0,-52.0,-172.0,3884.0,5246.0,-3032.0
2026-03-11T17:23:05.416065,1678508,-754.0,798.0,14664.0,-166.0,-31.0,-172.0,3896.0,5256.0,-3115.0
2026-03-11T17:23:05.429087,1678518,-1360.0,1297.0,15678.0,-165.0,-60.0,-165.0,3896.0,5256.0,-3115.0
2026-03-11T17:23:05.435776,1678528,-1101.0,1582.0,17635.0,-84.0,-43.0,-145.0,3883.0,5247.0,-3096.0
2026-03-11T17:23:05.445691,1678538,-851.0,1333.0,17119.0,-147.0,10.0,-222.0,3883.0,5247.0,-3096.0
2026-03-11T17:23:05.462855,1678548,-835.0,1511.0,17867.0,-146.0,-10.0,-165.0,3882.0,5238.0,-3046.0
2026-03-11T17:23:05.469011,1678558,-853.0,1203.0,16448.0,-120.0,-19.0,-218.0,3882.0,5238.0,-3046.0
2026-03-11T17:23:05.475776,1678568,-301.0,709.0,15380.0,-183.0,-70.0,-143.0,3883.0,5256.0,-3133.0
2026-03-11T17:23:05.485744,1678578,-811.0,957.0,15368.0,-114.0,-26.0,-185.0,3883.0,5256.0,-3133.0
2026-03-11T17:23:05.495622,1678588,-1358.0,1008.0,14179.0,-114.0,-26.0,-185.0,3879.0,5256.0,-3053.0
2026-03-11T17:23:05.505767,1678598,-938.0,1193.0,16111.0,-176.0,-16.0,-149.0,3879.0,5256.0,-3053.0
2026-03-11T17:23:05.515788,1678608,35.0,1049.0,17983.0,-181.0,-30.0,-137.0,3893.0,5247.0,-3100.0
2026-03-11T17:23:05.525619,1678618,-435.0,944.0,16217.0,-192.0,17.0,-176.0,3893.0,5247.0,-3100.0
2026-03-11T17:23:05.535653,1678628,-1076.0,1416.0,17000.0,-145.0,-68.0,-149.0,3888.0,5255.0,-3095.0
2026-03-11T17:23:05.545728,1678638,-394.0,1118.0,17193.0,-165.0,-3.0,-223.0,3888.0,5255.0,-3095.0
2026-03-11T17:23:05.564378,1678648,-905.0,902.0,14849.0,-150.0,-23.0,-162.0,3885.0,5252.0,-3094.0
2026-03-11T17:23:05.565530,1678658,-1213.0,1247.0,15754.0,-146.0,-24.0,-207.0,3885.0,5252.0,-3094.0
2026-03-11T17:23:05.575714,1678668,-190.0,786.0,15907.0,-142.0,-54.0,-149.0,3888.0,5259.0,-3117.0
2026-03-11T17:23:05.585703,1678678,-468.0,1089.0,16723.0,-142.0,-54.0,-149.0,3888.0,5259.0,-3117.0
2026-03-11T17:23:05.595686,1678688,-96.0,1203.0,18205.0,-120.0,-29.0,-135.0,3870.0,5258.0,-3085.0
2026-03-11T17:23:05.607023,1678698,-420.0,1175.0,17399.0,-147.0,-44.0,-162.0,3870.0,5258.0,-3085.0
2026-03-11T17:23:05.616167,1678708,-34.0,1102.0,18059.0,-111.0,-58.0,-125.0,3868.0,5251.0,-3140.0
2026-03-11T17:23:05.626485,1678718,-382.0,1012.0,16721.0,-125.0,-10.0,-200.0,3868.0,5251.0,-3140.0
2026-03-11T17:23:05.635790,1678728,-1409.0,1045.0,14379.0,-90.0,-57.0,-131.0,3878.0,5238.0,-3119.0
2026-03-11T17:23:05.645757,1678738,-1164.0,1201.0,15513.0,-103.0,-61.0,-192.0,3878.0,5238.0,-3119.0
2026-03-11T17:23:05.660451,1678748,-1574.0,1096.0,14140.0,-156.0,-16.0,-166.0,3884.0,5258.0,-3060.0
2026-03-11T17:23:05.665762,1678758,-973.0,1225.0,16125.0,-156.0,-16.0,-166.0,3884.0,5258.0,-3060.0
2026-03-11T17:23:05.677492,1678768,-186.0,1098.0,17478.0,-116.0,-60.0,-189.0,3877.0,5258.0,-3036.0
2026-03-11T17:23:05.686300,1678778,-571.0,1140.0,16747.0,-144.0,-12.0,-160.0,3877.0,5258.0,-3036.0
2026-03-11T17:23:05.695861,1678788,-509.0,732.0,14964.0,-153.0,-52.0,-155.0,3885.0,5248.0,-3095.0
2026-03-11T17:23:05.706053,1678798,-459.0,1010.0,16434.0,-130.0,-42.0,-193.0,3885.0,5248.0,-3095.0
2026-03-11T17:23:05.715790,1678808,-463.0,905.0,15979.0,-103.0,-56.0,-157.0,3896.0,5255.0,-3125.0
2026-03-11T17:23:05.789941,1678818,-1045.0,1086.0,15335.0,-191.0,-28.0,-215.0,3896.0,5255.0,-3125.0
2026-03-11T17:23:05.847968,1678828,-900.0,786.0,14252.0,-155.0,-50.0,-156.0,3882.0,5260.0,-3122.0
2026-03-11T17:23:05.848021,1678838,-841.0,1130.0,15957.0,-186.0,-21.0,-218.0,3882.0,5260.0,-3122.0
2026-03-11T17:23:05.848055,1678848,-785.0,1525.0,18212.0,-186.0,-21.0,-218.0,3887.0,5258.0,-3096.0
2026-03-11T17:23:05.848086,1678858,-1115.0,1294.0,16211.0,-203.0,-42.0,-166.0,3887.0,5258.0,-3096.0
2026-03-11T17:23:05.848116,1678868,-1730.0,1362.0,14991.0,-186.0,-42.0,-153.0,3882.0,5245.0,-3018.0
2026-03-11T17:23:05.848146,1678878,-967.0,1366.0,17065.0,-170.0,-69.0,-156.0,3882.0,5245.0,-3018.0
2026-03-11T17:23:05.848176,1678888,-1329.0,1597.0,17179.0,-144.0,-101.0,-136.0,3883.0,5259.0,-3115.0
2026-03-11T17:23:05.848206,1678898,-709.0,1137.0,16454.0,-114.0,-34.0,-219.0,3883.0,5259.0,-3115.0
2026-03-11T17:23:05.848236,1678908,-449.0,735.0,14958.0,-114.0,-62.0,-180.0,3885.0,5265.0,-3054.0
2026-03-11T17:23:05.848266,1678918,-655.0,1020.0,15964.0,-128.0,-64.0,-210.0,3885.0,5265.0,-3054.0
2026-03-11T17:23:05.848397,1678928,84.0,862.0,17036.0,-128.0,-64.0,-153.0,3892.0,5260.0,-3054.0
2026-03-11T17:23:05.848435,1678938,-504.0,974.0,16009.0,-153.0,-78.0,-153.0,3892.0,5260.0,-3054.0
2026-03-11T17:23:05.855977,1678948,-372.0,761.0,15320.0,-161.0,-60.0,-174.0,3889.0,5250.0,-3133.0
2026-03-11T17:23:05.865872,1678958,-774.0,931.0,15195.0,-143.0,-30.0,-145.0,3889.0,5250.0,-3133.0
2026-03-11T17:23:05.883581,1678968,-51.0,837.0,16471.0,-109.0,-68.0,-162.0,3880.0,5271.0,-3126.0
2026-03-11T17:23:05.886843,1678978,-335.0,1090.0,17062.0,-99.0,-28.0,-241.0,3880.0,5271.0,-3126.0
2026-03-11T17:23:05.907814,1678988,-60.0,827.0,16508.0,-124.0,-48.0,-149.0,3894.0,5264.0,-3013.0
2026-03-11T17:23:05.956275,1678998,-523.0,1061.0,16540.0,-158.0,-38.0,-217.0,3894.0,5264.0,-3013.0
2026-03-11T17:23:05.969864,1679008,-706.0,1471.0,18266.0,-149.0,-41.0,-140.0,3893.0,5263.0,-3144.0
2026-03-11T17:23:05.969928,1679018,-622.0,1151.0,16781.0,-149.0,-41.0,-140.0,3893.0,5263.0,-3144.0
2026-03-11T17:23:05.969961,1679028,-789.0,784.0,14428.0,-171.0,-73.0,-212.0,3882.0,5257.0,-3087.0
2026-03-11T17:23:05.969992,1679038,-644.0,1110.0,16396.0,-142.0,-20.0,-173.0,3882.0,5257.0,-3087.0
2026-03-11T17:23:05.970023,1679048,-1450.0,1547.0,16719.0,-98.0,-46.0,-125.0,3882.0,5260.0,-3138.0
2026-03-11T17:23:05.970052,1679058,-960.0,1210.0,16104.0,-153.0,-65.0,-177.0,3882.0,5260.0,-3138.0
2026-03-11T17:23:05.975946,1679068,-845.0,1468.0,17837.0,-99.0,-61.0,-111.0,3885.0,5266.0,-3122.0
2026-03-11T17:23:05.989817,1679078,-1026.0,1231.0,16225.0,-151.0,-46.0,-226.0,3885.0,5266.0,-3122.0
2026-03-11T17:23:06.035809,1679088,-1362.0,993.0,14225.0,-169.0,-76.0,-89.0,3886.0,5262.0,-3022.0
2026-03-11T17:23:06.038675,1679098,-999.0,1147.0,15881.0,-127.0,-51.0,-168.0,3886.0,5262.0,-3022.0
2026-03-11T17:23:06.040115,1679108,-127.0,1164.0,18075.0,-127.0,-51.0,-168.0,3877.0,5252.0,-3083.0
2026-03-11T17:23:06.040157,1679118,-646.0,1075.0,16448.0,-88.0,-51.0,-150.0,3877.0,5252.0,-3083.0
2026-03-11T17:23:06.040190,1679128,-966.0,818.0,14160.0,-120.0,-23.0,-158.0,3890.0,5256.0,-3063.0
2026-03-11T17:23:06.045931,1679138,-851.0,1143.0,15974.0,-143.0,-32.0,-184.0,3890.0,5256.0,-3063.0
2026-03-11T17:23:06.067896,1679148,-256.0,1317.0,18427.0,-119.0,-80.0,-135.0,3877.0,5260.0,-3127.0
2026-03-11T17:23:06.074810,1679158,-743.0,1205.0,16685.0,-181.0,-21.0,-239.0,3877.0,5260.0,-3127.0
2026-03-11T17:23:06.074870,1679168,-1356.0,1495.0,16572.0,-147.0,5.0,-122.0,3891.0,5258.0,-3019.0
2026-03-11T17:23:06.089490,1679178,-389.0,1177.0,17313.0,-140.0,-35.0,-188.0,3891.0,5258.0,-3019.0
2026-03-11T17:23:06.096117,1679188,41.0,931.0,17374.0,-140.0,-35.0,-188.0,3880.0,5267.0,-3035.0
2026-03-11T17:23:06.106286,1679198,-580.0,977.0,15955.0,-143.0,-65.0,-154.0,3880.0,5267.0,-3035.0
2026-03-11T17:23:06.116013,1679208,-65.0,750.0,16135.0,-175.0,-32.0,-150.0,3876.0,5245.0,-3073.0
2026-03-11T17:23:06.126026,1679218,-590.0,1076.0,16297.0,-132.0,-51.0,-155.0,3876.0,5245.0,-3073.0
2026-03-11T17:23:06.135989,1679228,-320.0,1327.0,18440.0,-96.0,-39.0,-80.0,3878.0,5251.0,-3121.0
2026-03-11T17:23:06.147193,1679238,-764.0,1106.0,16239.0,-165.0,-7.0,-192.0,3878.0,5251.0,-3121.0
2026-03-11T17:23:06.156085,1679248,-1427.0,1078.0,14414.0,-182.0,-57.0,-117.0,3881.0,5244.0,-3122.0
2026-03-11T17:23:06.166292,1679258,-728.0,928.0,15261.0,-174.0,-65.0,-221.0,3881.0,5244.0,-3122.0
2026-03-11T17:23:06.176014,1679268,-166.0,717.0,15760.0,-150.0,-58.0,-112.0,3878.0,5255.0,-3106.0
2026-03-11T17:23:06.214111,1679278,-793.0,1051.0,15759.0,-150.0,-58.0,-112.0,3878.0,5255.0,-3106.0
2026-03-11T17:23:06.250341,1679288,-816.0,1500.0,18035.0,-156.0,-42.0,-158.0,3889.0,5259.0,-3024.0
2026-03-11T17:23:06.256603,1679298,-363.0,978.0,16706.0,-167.0,-68.0,-133.0,3889.0,5259.0,-3024.0
2026-03-11T17:23:06.256653,1679308,-1261.0,1050.0,14618.0,-123.0,-47.0,-141.0,3883.0,5257.0,-3058.0
2026-03-11T17:23:06.256686,1679318,-830.0,1170.0,16353.0,-169.0,-41.0,-214.0,3883.0,5257.0,-3058.0
2026-03-11T17:23:06.256716,1679328,-586.0,798.0,14809.0,-161.0,-11.0,-120.0,3881.0,5264.0,-3125.0
2026-03-11T17:23:06.256746,1679338,-606.0,999.0,15963.0,-136.0,-22.0,-236.0,3881.0,5264.0,-3125.0
2026-03-11T17:23:06.256776,1679348,4.0,878.0,16924.0,-108.0,-62.0,-171.0,3876.0,5255.0,-3007.0
2026-03-11T17:23:06.282035,1679358,-472.0,1009.0,16439.0,-108.0,-62.0,-214.0,3876.0,5255.0,-3007.0
2026-03-11T17:23:06.289335,1679368,-74.0,1190.0,18322.0,-155.0,-32.0,-214.0,3894.0,5272.0,-3107.0
2026-03-11T17:23:06.291500,1679378,-619.0,1082.0,16484.0,-167.0,-67.0,-176.0,3894.0,5272.0,-3107.0
2026-03-11T17:23:06.295804,1679388,-299.0,921.0,16478.0,-163.0,-53.0,-172.0,3881.0,5254.0,-3127.0
2026-03-11T17:23:06.306026,1679398,-685.0,1172.0,16670.0,-217.0,-45.0,-219.0,3881.0,5254.0,-3127.0
2026-03-11T17:23:06.315986,1679408,-169.0,704.0,15554.0,-126.0,-72.0,-123.0,3882.0,5249.0,-3100.0
2026-03-11T17:23:06.332418,1679418,-325.0,1061.0,16699.0,-143.0,-29.0,-240.0,3882.0,5249.0,-3100.0
2026-03-11T17:23:06.335778,1679428,-121.0,1234.0,18242.0,-163.0,-43.0,-124.0,3891.0,5246.0,-3148.0
2026-03-11T17:23:06.351825,1679438,-697.0,1358.0,17423.0,-164.0,-22.0,-203.0,3891.0,5246.0,-3148.0
2026-03-11T17:23:06.356006,1679448,-432.0,1428.0,18411.0,-164.0,-22.0,-203.0,3875.0,5253.0,-3020.0
2026-03-11T17:23:06.365953,1679458,-609.0,1218.0,17023.0,-137.0,-34.0,-162.0,3875.0,5253.0,-3020.0
2026-03-11T17:23:06.376947,1679468,-889.0,1557.0,18138.0,-149.0,-57.0,-157.0,3881.0,5262.0,-3014.0
2026-03-11T17:23:06.386505,1679478,-938.0,1303.0,16594.0,-135.0,-64.0,-172.0,3881.0,5262.0,-3014.0
2026-03-11T17:23:06.400088,1679488,-1580.0,1179.0,14417.0,-108.0,-53.0,-193.0,3894.0,5258.0,-3137.0
2026-03-11T17:23:06.437559,1679498,-1043.0,1044.0,15223.0,-135.0,-55.0,-261.0,3894.0,5258.0,-3137.0
2026-03-11T17:23:06.437618,1679508,-1576.0,1162.0,14412.0,-127.0,-36.0,-144.0,3881.0,5252.0,-3030.0
2026-03-11T17:23:06.437654,1679518,-641.0,1223.0,17065.0,-141.0,0.0,-207.0,3881.0,5252.0,-3030.0
2026-03-11T17:23:06.437686,1679528,-141.0,775.0,16191.0,-130.0,-39.0,-143.0,3879.0,5242.0,-3037.0
2026-03-11T17:23:06.446022,1679538,-1133.0,1132.0,15397.0,-130.0,-39.0,-143.0,3879.0,5242.0,-3037.0
2026-03-11T17:23:06.456072,1679548,-964.0,792.0,14240.0,-133.0,-51.0,-150.0,3888.0,5259.0,-3101.0
2026-03-11T17:23:06.466023,1679558,-1240.0,1160.0,15373.0,-185.0,-32.0,-203.0,3888.0,5259.0,-3101.0
2026-03-11T17:23:06.482273,1679568,-1238.0,946.0,14170.0,-179.0,-7.0,-152.0,3890.0,5263.0,-3067.0
2026-03-11T17:23:06.492047,1679578,-1198.0,1222.0,15674.0,-178.0,-33.0,-206.0,3890.0,5263.0,-3067.0
2026-03-11T17:23:06.495967,1679588,-1013.0,1353.0,16560.0,-158.0,-53.0,-118.0,3896.0,5260.0,-3017.0
2026-03-11T17:23:06.506206,1679598,-768.0,1044.0,15651.0,-165.0,-24.0,-214.0,3896.0,5260.0,-3017.0
2026-03-11T17:23:06.515955,1679608,-694.0,1209.0,16514.0,-112.0,-39.0,-126.0,3889.0,5259.0,-3141.0
2026-03-11T17:23:06.525968,1679618,-915.0,1194.0,15993.0,-112.0,-39.0,-126.0,3889.0,5259.0,-3141.0
2026-03-11T17:23:06.536067,1679628,-953.0,1153.0,15770.0,-101.0,-28.0,-202.0,3878.0,5247.0,-3046.0
2026-03-11T17:23:06.546010,1679638,-364.0,954.0,16323.0,-115.0,-62.0,-164.0,3878.0,5247.0,-3046.0
2026-03-11T17:23:06.556164,1679648,-957.0,860.0,14573.0,-111.0,-105.0,-121.0,3882.0,5244.0,-3076.0
2026-03-11T17:23:06.565984,1679658,-1147.0,1236.0,16020.0,-111.0,-49.0,-186.0,3882.0,5244.0,-3076.0
2026-03-11T17:23:06.575949,1679668,-1068.0,1321.0,16595.0,-112.0,-48.0,-151.0,3880.0,5252.0,-3052.0
2026-03-11T17:23:06.586106,1679678,-393.0,910.0,16118.0,-152.0,-29.0,-190.0,3880.0,5252.0,-3052.0
2026-03-11T17:23:06.596040,1679688,-1464.0,1250.0,15226.0,-187.0,-59.0,-123.0,3882.0,5265.0,-3106.0
2026-03-11T17:23:06.606066,1679698,-867.0,1365.0,17366.0,-204.0,-46.0,-216.0,3882.0,5265.0,-3106.0
2026-03-11T17:23:06.615992,1679708,-423.0,1183.0,17409.0,-204.0,-46.0,-216.0,3894.0,5266.0,-3070.0
2026-03-11T17:23:06.625961,1679718,-1263.0,1102.0,15001.0,-173.0,-29.0,-181.0,3894.0,5266.0,-3070.0
2026-03-11T17:23:06.636847,1679728,-1204.0,1396.0,16501.0,-140.0,-13.0,-150.0,3894.0,5265.0,-3124.0
2026-03-11T17:23:06.646016,1679738,-566.0,1016.0,16105.0,-159.0,-36.0,-129.0,3894.0,5265.0,-3124.0
2026-03-11T17:23:06.658759,1679748,-1818.0,1368.0,14985.0,-145.0,-64.0,-99.0,3882.0,5255.0,-3081.0
2026-03-11T17:23:06.666056,1679758,-1008.0,1207.0,16077.0,-129.0,-19.0,-199.0,3882.0,5255.0,-3081.0
2026-03-11T17:23:06.676018,1679768,-741.0,1455.0,18105.0,-147.0,-52.0,-145.0,3890.0,5255.0,-3037.0
2026-03-11T17:23:06.686598,1679778,-832.0,1308.0,16953.0,-145.0,-44.0,-202.0,3890.0,5255.0,-3037.0
2026-03-11T17:23:06.695966,1679788,-1711.0,1495.0,15475.0,-145.0,-44.0,-160.0,3888.0,5261.0,-3085.0
2026-03-11T17:23:06.705999,1679798,-1018.0,1363.0,16954.0,-145.0,-30.0,-160.0,3888.0,5261.0,-3085.0
2026-03-11T17:23:06.716244,1679808,-83.0,1098.0,17723.0,-158.0,-65.0,-172.0,3887.0,5256.0,-3075.0
2026-03-11T17:23:06.726048,1679818,-1006.0,993.0,14997.0,-146.0,-21.0,-165.0,3887.0,5256.0,-3075.0
2026-03-11T17:23:06.738340,1679828,-1442.0,1337.0,15670.0,-115.0,-34.0,-123.0,3889.0,5260.0,-3008.0
2026-03-11T17:23:06.746938,1679838,-385.0,1095.0,17080.0,-101.0,-35.0,-222.0,3889.0,5260.0,-3008.0
2026-03-11T17:23:06.760501,1679848,-1244.0,1266.0,15796.0,-149.0,-51.0,-143.0,3881.0,5260.0,-3118.0
2026-03-11T17:23:06.766073,1679858,-519.0,1246.0,17299.0,-156.0,-63.0,-202.0,3881.0,5260.0,-3118.0
2026-03-11T17:23:06.776028,1679868,24.0,830.0,16669.0,-103.0,-72.0,-128.0,3885.0,5266.0,-3085.0
2026-03-11T17:23:06.786352,1679878,-850.0,1134.0,16138.0,-103.0,-72.0,-128.0,3885.0,5266.0,-3085.0
2026-03-11T17:23:06.796048,1679888,-1647.0,1266.0,14677.0,-137.0,-56.0,-190.0,3877.0,5266.0,-3116.0
2026-03-11T17:23:06.806058,1679898,-1190.0,1176.0,15260.0,-175.0,15.0,-193.0,3877.0,5266.0,-3116.0
2026-03-11T17:23:06.815990,1679908,-1426.0,1044.0,14172.0,-134.0,-70.0,-144.0,3899.0,5261.0,-3047.0
2026-03-11T17:23:06.844412,1679918,-1097.0,1378.0,16621.0,-110.0,-65.0,-181.0,3899.0,5261.0,-3047.0
2026-03-11T17:23:06.846177,1679928,-429.0,1017.0,16716.0,-144.0,-47.0,-156.0,3891.0,5258.0,-3045.0
2026-03-11T17:23:06.846223,1679938,-962.0,1092.0,15670.0,-179.0,-43.0,-190.0,3891.0,5258.0,-3045.0
2026-03-11T17:23:06.855130,1679948,-256.0,721.0,15552.0,-139.0,-87.0,-96.0,3894.0,5265.0,-3132.0
2026-03-11T17:23:06.865834,1679958,-1122.0,1092.0,15040.0,-139.0,-46.0,-223.0,3894.0,5265.0,-3132.0
2026-03-11T17:23:06.876080,1679968,-941.0,1262.0,16574.0,-149.0,-46.0,-223.0,3897.0,5267.0,-3022.0
2026-03-11T17:23:06.887178,1679978,-580.0,932.0,15791.0,-118.0,-70.0,-157.0,3897.0,5267.0,-3022.0
2026-03-11T17:23:06.896104,1679988,-1361.0,1041.0,14238.0,-126.0,-71.0,-154.0,3890.0,5251.0,-3101.0
2026-03-11T17:23:06.906197,1679998,-1218.0,1306.0,16134.0,-131.0,-52.0,-180.0,3890.0,5251.0,-3101.0
2026-03-11T17:23:06.916055,1680008,-1398.0,1552.0,17020.0,-156.0,-70.0,-131.0,3880.0,5244.0,-3048.0
2026-03-11T17:23:06.937087,1680018,-360.0,1033.0,16946.0,-190.0,-44.0,-245.0,3880.0,5244.0,-3048.0
2026-03-11T17:23:06.937147,1680028,-174.0,1172.0,17946.0,-151.0,-45.0,-146.0,3885.0,5249.0,-3005.0
2026-03-11T17:23:06.946098,1680038,-1021.0,1512.0,17425.0,-125.0,1.0,-214.0,3885.0,5249.0,-3005.0
2026-03-11T17:23:06.956397,1680048,-1214.0,1546.0,17322.0,-125.0,1.0,-214.0,3881.0,5249.0,-3114.0
2026-03-11T17:23:06.966002,1680058,-1267.0,1434.0,16501.0,-172.0,-44.0,-166.0,3881.0,5249.0,-3114.0
2026-03-11T17:23:06.976084,1680068,-1344.0,1075.0,14588.0,-142.0,-56.0,-155.0,3890.0,5254.0,-3017.0
2026-03-11T17:23:06.989230,1680078,-625.0,948.0,15553.0,-159.0,-17.0,-172.0,3890.0,5254.0,-3017.0
2026-03-11T17:23:06.996406,1680088,-834.0,1160.0,16129.0,-169.0,-59.0,-120.0,3881.0,5249.0,-3111.0
2026-03-11T17:23:07.007907,1680098,-1145.0,1028.0,14833.0,-171.0,-57.0,-214.0,3881.0,5249.0,-3111.0
2026-03-11T17:23:07.016643,1680108,-880.0,1142.0,16035.0,-177.0,-51.0,-135.0,3887.0,5256.0,-3054.0
2026-03-11T17:23:07.026043,1680118,-1310.0,1152.0,14862.0,-159.0,-12.0,-186.0,3887.0,5256.0,-3054.0
2026-03-11T17:23:07.036711,1680128,-920.0,1154.0,15946.0,-120.0,-40.0,-81.0,3866.0,5246.0,-3048.0
2026-03-11T17:23:07.046304,1680138,-1039.0,970.0,14626.0,-120.0,-40.0,-81.0,3866.0,5246.0,-3048.0
2026-03-11T17:23:07.056106,1680148,-618.0,1184.0,17019.0,-98.0,-85.0,-135.0,3897.0,5252.0,-3137.0
2026-03-11T17:23:07.068027,1680158,-1512.0,1274.0,15099.0,-160.0,-25.0,-169.0,3897.0,5252.0,-3137.0
2026-03-11T17:23:07.076073,1680168,-750.0,1037.0,15911.0,-169.0,-39.0,-200.0,3880.0,5258.0,-3092.0
2026-03-11T17:23:07.086070,1680178,-1453.0,1360.0,15913.0,-122.0,-55.0,-235.0,3880.0,5258.0,-3092.0
2026-03-11T17:23:07.096067,1680188,-673.0,1083.0,16204.0,-108.0,-57.0,-141.0,3890.0,5236.0,-3055.0
2026-03-11T17:23:07.106169,1680198,-1480.0,1434.0,16101.0,-127.0,0.0,-203.0,3890.0,5236.0,-3055.0
2026-03-11T17:23:07.116142,1680208,-982.0,1125.0,16063.0,-119.0,-50.0,-144.0,3887.0,5257.0,-3132.0
2026-03-11T17:23:07.126138,1680218,-822.0,849.0,14825.0,-119.0,-50.0,-194.0,3887.0,5257.0,-3132.0
2026-03-11T17:23:07.136124,1680228,-350.0,1080.0,17026.0,-124.0,-41.0,-194.0,3895.0,5248.0,-3098.0
2026-03-11T17:23:07.147966,1680238,-1135.0,1318.0,16015.0,-153.0,-45.0,-171.0,3895.0,5248.0,-3098.0
2026-03-11T17:23:07.156846,1680248,-1326.0,1266.0,15416.0,-184.0,-46.0,-175.0,3889.0,5258.0,-3042.0
2026-03-11T17:23:07.182428,1680258,-554.0,1077.0,16496.0,-128.0,-24.0,-199.0,3889.0,5258.0,-3042.0
2026-03-11T17:23:07.188628,1680268,-1310.0,1619.0,17225.0,-114.0,-65.0,-110.0,3883.0,5266.0,-3067.0
